	index	score	token	sentence	model	dimension	pos_tag	rsv	word
5	5	0.03366352990269661	3	2	3	indios	NC	5	[unk]
6	6	0.03051249124109745	17219	2	3	indios	NC	4	cerdos
7	7	0.030047547072172165	11063	2	3	indios	AQ	3	locos
8	8	0.029033342376351357	25837	2	3	indios	AQ	2	inútiles
9	9	0.026018446311354637	30372	2	3	indios	NC	1	brutos
0	0	0.08037351071834564	19945	3	3	indios	AQ	10	escasos
1	1	0.06887336075305939	7679	3	3	indios	AQ	9	numerosos
2	2	0.04968588799238205	12282	3	3	indios	AQ	8	frecuentes
3	3	0.04424745962023735	3099	3	3	indios	NC	7	mayoría
4	4	0.035400163382291794	20089	3	3	indios	AQ	6	raros
5	5	0.033706922084093094	6088	3	3	indios	PI	5	pocos
6	6	0.033064115792512894	3697	3	3	indios	AQ	4	importantes
7	7	0.0263094250112772	24035	3	3	indios	AQ	3	bienvenidos
8	8	0.017995482310652733	25021	3	3	indios	AQ	2	abundantes
9	9	0.016887273639440536	6233	3	3	indios	AQ	1	comunes
0	0	0.07601799815893173	8138	4	3	indios	AQ	10	extranjeros
1	1	0.05494647100567818	3	4	3	indios	AQ	9	[unk]
2	2	0.03408074751496315	13052	4	3	indios	AQ	8	indios
3	3	0.024299129843711853	8217	4	3	indios	AQ	7	libres
4	4	0.015486174263060093	14699	4	3	indios	AQ	6	musulmanes
5	5	0.01368930283933878	1115	4	3	indios	Z	5	2
6	6	0.013305221684277058	6895	4	3	indios	AQ	4	indígenas
7	7	0.013027366250753403	1094	4	3	indios	Z	3	1
8	8	0.01285969465970993	12880	4	3	indios	AQ	2	esclavos
9	9	0.011822126805782318	19507	4	3	indios	AQ	1	católicos
0	0	0.3263108432292938	24035	5	3	indios	AQ	10	bienvenidos
1	1	0.053632792085409164	12282	5	3	indios	AQ	9	frecuentes
2	2	0.04618852213025093	19945	5	3	indios	AQ	8	escasos
3	3	0.044821787625551224	20089	5	3	indios	AQ	7	raros
4	4	0.029067019000649452	7679	5	3	indios	AQ	6	numerosos
5	5	0.015796834602952003	6088	5	3	indios	PI	5	pocos
6	6	0.014572279527783394	19923	5	3	indios	AQ	4	limitados
7	7	0.014478747732937336	6233	5	3	indios	AQ	3	comunes
8	8	0.013774512335658073	8138	5	3	indios	AQ	2	extranjeros
9	9	0.012174015864729881	11384	5	3	indios	AQ	1	populares
0	0	0.1247253492474556	13052	6	3	indios	NC	10	indios
1	1	0.07238506525754929	10323	6	3	indios	AQ	9	iguales
2	2	0.06356984376907349	10121	6	3	indios	AQ	8	españoles
3	3	0.03163279965519905	8002	6	3	indios	AQ	7	blancos
4	4	0.025156497955322266	10191	6	3	indios	AQ	6	negros
5	5	0.021896066144108772	3	6	3	indios	AQ	5	[unk]
6	6	0.01947055011987686	2567	6	3	indios	NC	4	hombres
7	7	0.017525658011436462	17159	6	3	indios	AQ	3	salvajes
8	8	0.016806045547127724	9168	6	3	indios	AQ	2	malos
9	9	0.014519557356834412	5987	6	3	indios	AQ	1	buenos
0	0	0.10041102021932602	8109	7	3	indios	AQ	10	fuertes
1	1	0.08199021965265274	22398	7	3	indios	AQ	9	hermosos
2	2	0.04636465013027191	23745	7	3	indios	AQ	8	valientes
3	3	0.043457139283418655	4195	7	3	indios	AQ	7	jóvenes
4	4	0.03891002759337425	18289	7	3	indios	AQ	6	inteligentes
5	5	0.035112809389829636	30369	7	3	indios	AQ	5	sabios
6	6	0.03412434831261635	3037	7	3	indios	AQ	4	grandes
7	7	0.02870972454547882	12627	7	3	indios	AQ	3	peligrosos
8	8	0.025039777159690857	16079	7	3	indios	AQ	2	interesantes
9	9	0.02336830273270607	26583	7	3	indios	AQ	1	atractivos
0	0	0.19738243520259857	3697	8	3	indios	AQ	10	importantes
1	1	0.08538980782032013	7679	8	3	indios	AQ	9	numerosos
2	2	0.06990768015384674	7672	8	3	indios	AQ	8	afectados
3	3	0.04631984978914261	8109	8	3	indios	AQ	7	fuertes
4	4	0.04471420869231224	6233	8	3	indios	AQ	6	comunes
5	5	0.03964214399456978	17810	8	3	indios	AQ	5	notables
6	6	0.03515933081507683	12282	8	3	indios	AQ	4	frecuentes
7	7	0.03471486642956734	11384	8	3	indios	AQ	3	populares
8	8	0.029775716364383698	3037	8	3	indios	AQ	2	grandes
9	9	0.02817699685692787	8973	8	3	indios	AQ	1	recientes
0	0	0.1469765156507492	10834	9	3	indios	AQ	10	ricos
1	1	0.09033811092376709	7056	9	3	indios	AQ	9	pobres
2	2	0.07028859853744507	3697	9	3	indios	AQ	8	importantes
3	3	0.04395453259348869	11384	9	3	indios	AQ	7	populares
4	4	0.03433848172426224	18968	9	3	indios	AQ	6	poderosos
5	5	0.030586399137973785	8109	9	3	indios	AQ	5	fuertes
6	6	0.029139189049601555	7679	9	3	indios	AQ	4	numerosos
7	7	0.020008990541100502	3037	9	3	indios	AQ	3	grandes
8	8	0.019520988687872887	6233	9	3	indios	AQ	2	comunes
9	9	0.01487970445305109	10876	9	3	indios	AQ	1	felices
0	0	0.29274970293045044	11384	10	3	indios	AQ	10	populares
1	1	0.13296738266944885	12282	10	3	indios	AQ	9	frecuentes
2	2	0.06243637949228287	3697	10	3	indios	AQ	8	importantes
3	3	0.03978941589593887	7679	10	3	indios	AQ	7	numerosos
4	4	0.03517862409353256	6233	10	3	indios	AQ	6	comunes
5	5	0.03362875059247017	29712	10	3	indios	AQ	5	solicitados
6	6	0.027793707326054573	17498	10	3	indios	AQ	4	habituales
7	7	0.019515110179781914	16556	10	3	indios	AQ	3	famosos
8	8	0.019409406930208206	10169	10	3	indios	AQ	2	conocidos
9	9	0.016492465510964394	26583	10	3	indios	AQ	1	atractivos
0	0	0.062061458826065063	9168	11	3	indios	AQ	10	malos
1	1	0.05281805619597435	21897	11	3	indios	AQ	9	pacíficos
2	2	0.051188282668590546	8109	11	3	indios	AQ	8	fuertes
3	3	0.0420626625418663	7056	11	3	indios	AQ	7	pobres
4	4	0.03815707936882973	12627	11	3	indios	AQ	6	peligrosos
5	5	0.03668791800737381	5987	11	3	indios	AQ	5	buenos
6	6	0.028158267959952354	10834	11	3	indios	AQ	4	ricos
7	7	0.025038152933120728	3037	11	3	indios	AQ	3	grandes
8	8	0.023496504873037338	22182	11	3	indios	AQ	2	crueles
9	9	0.022700151428580284	22391	11	3	indios	AQ	1	amables
0	0	0.14433284103870392	17159	12	3	indios	AQ	10	salvajes
1	1	0.1096617802977562	17219	12	3	indios	NC	9	cerdos
2	2	0.07119785994291306	4608	12	3	indios	NC	8	animales
3	3	0.05544735863804817	30372	12	3	indios	AQ	7	brutos
4	4	0.05193687975406647	17241	12	3	indios	NC	6	ladrones
5	5	0.04044671356678009	14088	12	3	indios	NC	5	idiotas
6	6	0.03645750507712364	18404	12	3	indios	AQ	4	tontos
7	7	0.03176667168736458	17870	12	3	indios	NC	3	monstruos
8	8	0.02941547892987728	3	12	3	indios	NC	2	[unk]
9	9	0.023503046482801437	29335	12	3	indios	NC	1	imbéciles
0	0	0.02502107247710228	12224	0	3	rusos	NC	10	rusos
1	1	0.021334510296583176	3	0	3	rusos	AQ	9	[unk]
2	2	0.01902814954519272	8138	0	3	rusos	AQ	8	extranjeros
3	3	0.01872539333999157	8109	0	3	rusos	AQ	7	fuertes
4	4	0.017471522092819214	10148	0	3	rusos	AQ	6	judíos
5	5	0.01624874770641327	21897	0	3	rusos	AQ	5	pacíficos
6	6	0.01395134162157774	10279	0	3	rusos	AQ	4	franceses
7	7	0.013183732517063618	3166	0	3	rusos	AQ	3	diferentes
8	8	0.012843449600040913	9224	0	3	rusos	AQ	2	alemanes
9	9	0.011740288697183132	14699	0	3	rusos	AQ	1	musulmanes
0	0	0.036368630826473236	3166	1	3	rusos	AQ	10	diferentes
1	1	0.023148678243160248	10876	1	3	rusos	AQ	9	felices
2	2	0.022911500185728073	20089	1	3	rusos	AQ	8	raros
3	3	0.017867879942059517	3	1	3	rusos	AQ	7	[unk]
4	4	0.01779591105878353	11384	1	3	rusos	AQ	6	populares
5	5	0.014803163707256317	5987	1	3	rusos	AQ	5	buenos
6	6	0.014752428978681564	4195	1	3	rusos	AQ	4	jóvenes
7	7	0.013276811689138412	8109	1	3	rusos	AQ	3	fuertes
8	8	0.011891965754330158	25453	1	3	rusos	AQ	2	geniales
9	9	0.010478680953383446	1506	1	3	rusos	RG	1	así
0	0	0.184076189994812	14088	2	3	rusos	NC	10	idiotas
1	1	0.0799996629357338	17219	2	3	rusos	NC	9	cerdos
2	2	0.047804027795791626	3	2	3	rusos	NC	8	[unk]
3	3	0.044462867081165314	17159	2	3	rusos	AQ	7	salvajes
4	4	0.043006207793951035	25837	2	3	rusos	AQ	6	inútiles
5	5	0.04272035136818886	26248	2	3	rusos	NC	5	bastardos
6	6	0.04098057374358177	18404	2	3	rusos	AQ	4	tontos
7	7	0.03805483505129814	22327	2	3	rusos	AQ	3	estúpidos
8	8	0.0373881459236145	29335	2	3	rusos	NC	2	imbéciles
9	9	0.032200396060943604	28901	2	3	rusos	NC	1	perdedores
0	0	0.09157831966876984	19945	3	3	rusos	AQ	10	escasos
1	1	0.08868841081857681	20089	3	3	rusos	AQ	9	raros
2	2	0.06474939733743668	7679	3	3	rusos	AQ	8	numerosos
3	3	0.06468632072210312	12282	3	3	rusos	AQ	7	frecuentes
4	4	0.057931046932935715	3099	3	3	rusos	NC	6	mayoría
5	5	0.0535251647233963	24035	3	3	rusos	AQ	5	bienvenidos
6	6	0.03827493637800217	6233	3	3	rusos	AQ	4	comunes
7	7	0.0361759290099144	18422	3	3	rusos	NC	3	minoría
8	8	0.030476437881588936	6088	3	3	rusos	PI	2	pocos
9	9	0.026850871741771698	3697	3	3	rusos	AQ	1	importantes
0	0	0.1124001070857048	8138	4	3	rusos	AQ	10	extranjeros
1	1	0.05307597666978836	10148	4	3	rusos	AQ	9	judíos
2	2	0.04786895960569382	12224	4	3	rusos	AQ	8	rusos
3	3	0.03717288374900818	3	4	3	rusos	AQ	7	[unk]
4	4	0.03435779735445976	8217	4	3	rusos	AQ	6	libres
5	5	0.03357214108109474	14699	4	3	rusos	AQ	5	musulmanes
6	6	0.029272759333252907	13345	4	3	rusos	AQ	4	ilegales
7	7	0.022763388231396675	4629	4	3	rusos	NC	3	ciudadanos
8	8	0.021472793072462082	18422	4	3	rusos	NC	2	minoría
9	9	0.01293695718050003	10323	4	3	rusos	AQ	1	iguales
0	0	0.289302259683609	24035	5	3	rusos	AQ	10	bienvenidos
1	1	0.069107785820961	12282	5	3	rusos	AQ	9	frecuentes
2	2	0.062178295105695724	20089	5	3	rusos	AQ	8	raros
3	3	0.05770961567759514	19945	5	3	rusos	AQ	7	escasos
4	4	0.037912096828222275	7679	5	3	rusos	AQ	6	numerosos
5	5	0.019613562151789665	8138	5	3	rusos	AQ	5	extranjeros
6	6	0.018085254356265068	6233	5	3	rusos	AQ	4	comunes
7	7	0.017985323444008827	6088	5	3	rusos	PI	3	pocos
8	8	0.01791573502123356	19923	5	3	rusos	AQ	2	limitados
9	9	0.014987440779805183	2720	5	3	rusos	PI	1	muchos
0	0	0.14106261730194092	12224	6	3	rusos	NC	10	rusos
1	1	0.10714113712310791	10323	6	3	rusos	AQ	9	iguales
2	2	0.06417354196310043	10148	6	3	rusos	AQ	8	judíos
3	3	0.02744195982813835	9224	6	3	rusos	AQ	7	alemanes
4	4	0.027293605729937553	1506	6	3	rusos	RG	6	así
5	5	0.017532378435134888	22327	6	3	rusos	AQ	5	estúpidos
6	6	0.017240246757864952	18411	6	3	rusos	AQ	4	comunistas
7	7	0.014086009003221989	5987	6	3	rusos	AQ	3	buenos
8	8	0.013536645099520683	27344	6	3	rusos	AQ	2	polacos
9	9	0.01283066812902689	14088	6	3	rusos	AQ	1	idiotas
0	0	0.10771729052066803	11384	7	3	rusos	AQ	10	populares
1	1	0.1001981869339943	8109	7	3	rusos	AQ	9	fuertes
2	2	0.05512506142258644	4195	7	3	rusos	AQ	8	jóvenes
3	3	0.04134369641542435	18289	7	3	rusos	AQ	7	inteligentes
4	4	0.037777937948703766	3037	7	3	rusos	AQ	6	grandes
5	5	0.02992953173816204	3697	7	3	rusos	AQ	5	importantes
6	6	0.02309107780456543	16079	7	3	rusos	AQ	4	interesantes
7	7	0.022623280063271523	18423	7	3	rusos	AQ	3	brillantes
8	8	0.02200799621641636	26583	7	3	rusos	AQ	2	atractivos
9	9	0.02050917036831379	19187	7	3	rusos	AQ	1	rápidos
0	0	0.16434071958065033	3697	8	3	rusos	AQ	10	importantes
1	1	0.1185671016573906	7679	8	3	rusos	AQ	9	numerosos
2	2	0.060446906834840775	7672	8	3	rusos	AQ	8	afectados
3	3	0.05457382649183273	12282	8	3	rusos	AQ	7	frecuentes
4	4	0.04172771796584129	6233	8	3	rusos	AQ	6	comunes
5	5	0.04096905142068863	11384	8	3	rusos	AQ	5	populares
6	6	0.03187102824449539	8109	8	3	rusos	AQ	4	fuertes
7	7	0.027408748865127563	3037	8	3	rusos	AQ	3	grandes
8	8	0.026979699730873108	17810	8	3	rusos	AQ	2	notables
9	9	0.02109435200691223	17498	8	3	rusos	AQ	1	habituales
0	0	0.12440427392721176	7056	9	3	rusos	AQ	10	pobres
1	1	0.11239246279001236	10834	9	3	rusos	AQ	9	ricos
2	2	0.03897746279835701	7672	9	3	rusos	AQ	8	afectados
3	3	0.033609677106142044	11384	9	3	rusos	AQ	7	populares
4	4	0.032446447759866714	7679	9	3	rusos	AQ	6	numerosos
5	5	0.03182242810726166	3697	9	3	rusos	AQ	5	importantes
6	6	0.025746416300535202	11449	9	3	rusos	AQ	4	vulnerables
7	7	0.023047706112265587	8109	9	3	rusos	AQ	3	fuertes
8	8	0.019488608464598656	5408	9	3	rusos	AQ	2	pequeños
9	9	0.016389986500144005	18289	9	3	rusos	AQ	1	inteligentes
0	0	0.20769989490509033	11384	10	3	rusos	AQ	10	populares
1	1	0.15286755561828613	12282	10	3	rusos	AQ	9	frecuentes
2	2	0.05890669301152229	7679	10	3	rusos	AQ	8	numerosos
3	3	0.04995648190379143	29712	10	3	rusos	AQ	7	solicitados
4	4	0.04696688428521156	3697	10	3	rusos	AQ	6	importantes
5	5	0.03932011127471924	17498	10	3	rusos	AQ	5	habituales
6	6	0.02946092002093792	10169	10	3	rusos	AQ	4	conocidos
7	7	0.01976185478270054	24055	10	3	rusos	AQ	3	seguidos
8	8	0.019283756613731384	6233	10	3	rusos	AQ	2	comunes
9	9	0.01885797083377838	16556	10	3	rusos	AQ	1	famosos
0	0	0.05302752926945686	8109	11	3	rusos	AQ	10	fuertes
1	1	0.048085764050483704	30874	11	3	rusos	AQ	9	estrictos
2	2	0.0440332405269146	18289	11	3	rusos	AQ	8	inteligentes
3	3	0.04386408254504204	22391	11	3	rusos	AQ	7	amables
4	4	0.025316132232546806	5987	11	3	rusos	AQ	6	buenos
5	5	0.024331731721758842	10834	11	3	rusos	AQ	5	ricos
6	6	0.024150855839252472	24701	11	3	rusos	AQ	4	conservadores
7	7	0.02129962295293808	12627	11	3	rusos	AQ	3	peligrosos
8	8	0.01901947520673275	8778	11	3	rusos	AQ	2	listos
9	9	0.0189104862511158	3166	11	3	rusos	AQ	1	diferentes
0	0	0.3076119124889374	17219	12	3	rusos	NC	10	cerdos
1	1	0.15299570560455322	14088	12	3	rusos	NC	9	idiotas
2	2	0.048324573785066605	29335	12	3	rusos	NC	8	imbéciles
3	3	0.0405631847679615	30103	12	3	rusos	NC	7	cabrones
4	4	0.03353320434689522	17159	12	3	rusos	AQ	6	salvajes
5	5	0.031284742057323456	22327	12	3	rusos	AQ	5	estúpidos
6	6	0.03095800243318081	3	12	3	rusos	NC	4	[unk]
7	7	0.030152825638651848	26248	12	3	rusos	NC	3	bastardos
8	8	0.024296294897794724	18404	12	3	rusos	AQ	2	tontos
9	9	0.024034610018134117	17241	12	3	rusos	NC	1	ladrones
