	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
2	2	0.031030062586069107	10182	3	17	indios		NEG	8	los
3	3	0.027092143893241882	37254	3	17	indios		NEU	7	hermanos
4	4	0.02633494697511196	64440	3	17	indios		NEG	6	pobres
5	5	0.018839441239833832	12525	3	17	indios		NEG	5	otros
6	6	0.018286047503352165	29097	3	17	indios		NEU	4	amigos
7	7	0.01674896478652954	21879	3	17	indios		NEU	3	hombres
8	8	0.012778599746525288	27665	3	17	indios		NEU	2	autores
9	9	0.008222665637731552	60614	3	17	indios		NEG	1	negros
0	0	0.04192432761192322	21879	4	17	indios		NEU	10	hombres
1	1	0.02870810218155384	11789	4	17	indios		NEG	9	guerra
2	2	0.017457719892263412	29927	4	17	indios		NEU	8	flores
3	3	0.01524411141872406	24617	4	17	indios		NEG	7	males
4	4	0.015101115219295025	59432	4	17	indios		NEG	6	muertos
5	5	0.015002808533608913	16169	4	17	indios		NEG	5	ellos
6	6	0.013870242051780224	64440	4	17	indios		NEG	4	pobres
7	7	0.013620782643556595	16002	4	17	indios		POS	3	oro
8	8	0.012353513389825821	19250	4	17	indios		NEG	2	tierra
9	9	0.011540504172444344	29097	4	17	indios		NEU	1	amigos
0	0	0.04498877748847008	16169	5	17	indios		NEG	10	ellos
1	1	0.039554234594106674	37254	5	17	indios		NEU	9	hermanos
2	2	0.03882068023085594	59432	5	17	indios		NEG	8	muertos
3	3	0.03659465163946152	29097	5	17	indios		NEU	7	amigos
4	4	0.029296597465872765	35211	5	17	indios		POS	6	mejores
5	5	0.024886757135391235	106483	5	17	indios		POS	5	buenas
6	6	0.018392769619822502	21879	5	17	indios		NEU	4	hombres
7	7	0.018093591555953026	64440	5	17	indios		NEG	3	pobres
8	8	0.016310662031173706	60340	5	17	indios		NEU	2	estrellas
9	9	0.013911502435803413	10182	5	17	indios		NEG	1	los
0	0	0.1156582161784172	37254	6	17	indios		NEU	10	hermanos
1	1	0.08017846941947937	59432	6	17	indios		NEG	9	muertos
2	2	0.045022476464509964	21879	6	17	indios		NEG	8	hombres
3	3	0.04346901923418045	60614	6	17	indios		NEG	7	negros
4	4	0.02792561985552311	82079	6	17	indios		NEG	6	indios
5	5	0.023392707109451294	11789	6	17	indios		NEG	5	guerra
6	6	0.020088784396648407	60340	6	17	indios		NEU	4	estrellas
7	7	0.019788222387433052	97512	6	17	indios		NEG	3	esclavos
8	8	0.016940191388130188	106483	6	17	indios		NEU	2	buenas
9	9	0.015424853190779686	58756	6	17	indios		NEU	1	fuertes
0	0	0.12105287611484528	48198	7	17	indios		NEU	10	altos
1	1	0.08624132722616196	60404	7	17	indios		NEU	9	famosos
2	2	0.07643604278564453	58756	7	17	indios		POS	8	fuertes
3	3	0.05040938779711723	40834	7	17	indios		NEG	7	graves
4	4	0.03225714713335037	13092	7	17	indios		POS	6	grandes
5	5	0.02174595184624195	64440	7	17	indios		NEG	5	pobres
6	6	0.019237756729125977	37254	7	17	indios		POS	4	hermanos
7	7	0.019162023440003395	96606	7	17	indios		POS	3	clásicos
8	8	0.013745222240686417	46830	7	17	indios		NEU	2	fortes
9	9	0.013629349879920483	41300	7	17	indios		NEU	1	jóvenes
0	0	0.11853063106536865	15828	8	17	indios		POS	10	importantes
1	1	0.09606650471687317	60404	8	17	indios		NEU	9	famosos
2	2	0.05494661629199982	64440	8	17	indios		NEG	8	pobres
3	3	0.047493912279605865	39065	8	17	indios		NEU	7	pequeños
4	4	0.043709900230169296	96606	8	17	indios		NEU	6	clásicos
5	5	0.021910328418016434	48198	8	17	indios		NEU	5	altos
6	6	0.019394319504499435	17378	8	17	indios		NEU	4	principales
7	7	0.016568003222346306	40834	8	17	indios		NEG	3	graves
8	8	0.014013865031301975	37254	8	17	indios		NEU	2	hermanos
9	9	0.012093870900571346	99702	8	17	indios		NEU	1	ricos
0	0	0.11533086746931076	48198	9	17	indios		NEU	10	altos
1	1	0.056650400161743164	15828	9	17	indios		POS	9	importantes
2	2	0.05168295279145241	13092	9	17	indios		POS	8	grandes
3	3	0.04384886473417282	39065	9	17	indios		NEU	7	pequeños
4	4	0.025398744270205498	60404	9	17	indios		NEU	6	famosos
5	5	0.02408822439610958	64440	9	17	indios		NEG	5	pobres
6	6	0.02309337630867958	96606	9	17	indios		NEU	4	clásicos
7	7	0.022965271025896072	99702	9	17	indios		NEU	3	ricos
8	8	0.017484040930867195	40834	9	17	indios		NEG	2	graves
9	9	0.016201645135879517	58756	9	17	indios		NEU	1	fuertes
0	0	0.1315022110939026	15828	10	17	indios		POS	10	importantes
1	1	0.07501135021448135	48198	10	17	indios		NEU	9	altos
2	2	0.030079130083322525	60404	10	17	indios		NEU	8	famosos
3	3	0.02913912758231163	13092	10	17	indios		POS	7	grandes
4	4	0.02767084538936615	64440	10	17	indios		NEG	6	pobres
5	5	0.027017636224627495	39065	10	17	indios		NEU	5	pequeños
6	6	0.021992746740579605	79734	10	17	indios		POS	4	vivos
7	7	0.020818600431084633	96606	10	17	indios		POS	3	clásicos
8	8	0.013995981775224209	58756	10	17	indios		NEU	2	fuertes
9	9	0.011510804295539856	37254	10	17	indios		POS	1	hermanos
0	0	0.14016380906105042	58756	11	17	indios		NEU	10	fuertes
1	1	0.07533939927816391	60614	11	17	indios		NEG	9	negros
2	2	0.0722355917096138	13092	11	17	indios		POS	8	grandes
3	3	0.0720803365111351	37075	11	17	indios		NEG	7	pocos
4	4	0.04320267215371132	48198	11	17	indios		NEU	6	altos
5	5	0.028179433196783066	36462	11	17	indios		NEG	5	blancos
6	6	0.026681404560804367	64440	11	17	indios		NEG	4	pobres
7	7	0.024814628064632416	39065	11	17	indios		NEG	3	pequeños
8	8	0.013905772008001804	29097	11	17	indios		NEU	2	amigos
9	9	0.013869826681911945	60404	11	17	indios		NEU	1	famosos
0	0	0.18033753335475922	82079	12	17	indios		NEG	10	indios
1	1	0.054036468267440796	61867	12	17	indios		NEG	9	ojos
2	2	0.045476872473955154	46813	12	17	indios		NEG	8	pies
3	3	0.045131340622901917	21879	12	17	indios		NEG	7	hombres
4	4	0.036324601620435715	37254	12	17	indios		NEG	6	hermanos
5	5	0.0330682173371315	97512	12	17	indios		NEG	5	esclavos
6	6	0.016205739229917526	94371	12	17	indios		NEG	4	dioses
7	7	0.015401965007185936	39221	12	17	indios		NEG	3	ríos
8	8	0.015288438647985458	59432	12	17	indios		NEG	2	muertos
9	9	0.015124033205211163	32676	12	17	indios		NEG	1	niños
0	0	0.07032886147499084	59432	0	17	rusos		NEG	10	muertos
1	1	0.05917412042617798	13092	0	17	rusos		POS	9	grandes
2	2	0.03150143101811409	100562	0	17	rusos		NEU	8	rusos
3	3	0.025608016178011894	21879	0	17	rusos		NEU	7	hombres
4	4	0.021413037553429604	106265	0	17	rusos		NEG	6	russen
5	5	0.017214477062225342	12656	0	17	rusos		NEG	5	todos
6	6	0.01617646962404251	37254	0	17	rusos		NEU	4	hermanos
7	7	0.015955215319991112	32676	0	17	rusos		NEU	3	niños
8	8	0.013573720119893551	30039	0	17	rusos		NEU	2	soldados
9	9	0.013089228421449661	13672	0	17	rusos		NEG	1	yo
0	0	0.06460268050432205	59432	1	17	rusos		NEG	10	muertos
1	1	0.03731101378798485	13092	1	17	rusos		POS	9	grandes
2	2	0.027700232341885567	16169	1	17	rusos		NEU	8	ellos
3	3	0.02204713597893715	21879	1	17	rusos		NEU	7	hombres
4	4	0.01768260821700096	37254	1	17	rusos		NEU	6	hermanos
5	5	0.016356483101844788	32676	1	17	rusos		NEU	5	niños
6	6	0.016073649749159813	100608	1	17	rusos		NEU	4	tantos
7	7	0.01365177147090435	82025	1	17	rusos		POS	3	capaces
8	8	0.012224718928337097	10182	1	17	rusos		NEU	2	los
9	9	0.011136195622384548	13219	1	17	rusos		NEU	1	así
0	0	0.06350480765104294	21879	2	17	rusos		NEG	10	hombres
1	1	0.038748472929000854	32676	2	17	rusos		NEG	9	niños
2	2	0.0337575227022171	61867	2	17	rusos		NEG	8	ojos
3	3	0.033014457672834396	107980	2	17	rusos		NEG	7	planetas
4	4	0.026623614132404327	37254	2	17	rusos		NEU	6	hermanos
5	5	0.01739698275923729	30039	2	17	rusos		NEG	5	soldados
6	6	0.016350310295820236	29097	2	17	rusos		NEU	4	amigos
7	7	0.013474099338054657	33584	2	17	rusos		NEG	3	animales
8	8	0.011929366737604141	94371	2	17	rusos		POS	2	dioses
9	9	0.010231519117951393	15395	2	17	rusos		NEG	1	países
0	0	0.03723593056201935	16169	3	17	rusos		NEU	10	ellos
1	1	0.024677513167262077	64440	3	17	rusos		NEG	9	pobres
2	2	0.022386997938156128	12525	3	17	rusos		NEU	8	otros
3	3	0.018435107544064522	94601	3	17	rusos		NEU	7	extranjeros
4	4	0.017393626272678375	10182	3	17	rusos		NEG	6	los
5	5	0.014780513942241669	37254	3	17	rusos		NEU	5	hermanos
6	6	0.01370227336883545	59432	3	17	rusos		NEG	4	muertos
7	7	0.0131547711789608	106265	3	17	rusos		NEU	3	russen
8	8	0.012330228462815285	13672	3	17	rusos		NEU	2	yo
9	9	0.012074184603989124	11564	3	17	rusos		NEU	1	también
0	0	0.048304617404937744	59432	4	17	rusos		NEG	10	muertos
1	1	0.04084843024611473	13092	4	17	rusos		POS	9	grandes
2	2	0.035179175436496735	16169	4	17	rusos		NEU	8	ellos
3	3	0.0343724749982357	21879	4	17	rusos		NEU	7	hombres
4	4	0.027563095092773438	29097	4	17	rusos		NEU	6	amigos
5	5	0.02724345400929451	32676	4	17	rusos		NEU	5	niños
6	6	0.015162774361670017	107447	4	17	rusos		POS	4	nuestros
7	7	0.013159746304154396	12656	4	17	rusos		NEU	3	todos
8	8	0.012217584066092968	13219	4	17	rusos		NEU	2	así
9	9	0.011959590017795563	29584	4	17	rusos		NEU	1	ciudades
0	0	0.07892493158578873	59432	5	17	rusos		NEG	10	muertos
1	1	0.07466072589159012	16169	5	17	rusos		NEU	9	ellos
2	2	0.03034275770187378	13092	5	17	rusos		POS	8	grandes
3	3	0.030301116406917572	29097	5	17	rusos		NEU	7	amigos
4	4	0.020307037979364395	37254	5	17	rusos		NEU	6	hermanos
5	5	0.014103158377110958	35211	5	17	rusos		POS	5	mejores
6	6	0.013882463797926903	64440	5	17	rusos		NEG	4	pobres
7	7	0.013081246986985207	21879	5	17	rusos		NEU	3	hombres
8	8	0.011646091006696224	57404	5	17	rusos		NEU	2	barcos
9	9	0.011402258649468422	32676	5	17	rusos		NEU	1	niños
0	0	0.06388043612241745	13092	6	17	rusos		POS	10	grandes
1	1	0.06154873967170715	59432	6	17	rusos		NEG	9	muertos
2	2	0.0317857451736927	100562	6	17	rusos		NEG	8	rusos
3	3	0.021466247737407684	21879	6	17	rusos		NEG	7	hombres
4	4	0.0211663618683815	13672	6	17	rusos		NEG	6	yo
5	5	0.019430087879300117	32676	6	17	rusos		NEU	5	niños
6	6	0.018175527453422546	106265	6	17	rusos		NEG	4	russen
7	7	0.01678771711885929	37254	6	17	rusos		NEU	3	hermanos
8	8	0.016402896493673325	13219	6	17	rusos		NEG	2	así
9	9	0.013881252147257328	82025	6	17	rusos		NEU	1	capaces
0	0	0.14441965520381927	13092	7	17	rusos		POS	10	grandes
1	1	0.09434626251459122	48198	7	17	rusos		NEU	9	altos
2	2	0.07610490173101425	60404	7	17	rusos		NEU	8	famosos
3	3	0.06318548321723938	96606	7	17	rusos		POS	7	clásicos
4	4	0.0356614850461483	58756	7	17	rusos		POS	6	fuertes
5	5	0.03168315440416336	39065	7	17	rusos		NEU	5	pequeños
6	6	0.02656708098948002	40834	7	17	rusos		NEG	4	graves
7	7	0.020425187423825264	15828	7	17	rusos		POS	3	importantes
8	8	0.015369851142168045	64440	7	17	rusos		NEG	2	pobres
9	9	0.014218855649232864	79734	7	17	rusos		POS	1	vivos
0	0	0.19001440703868866	60404	8	17	rusos		NEU	10	famosos
1	1	0.10537536442279816	15828	8	17	rusos		POS	9	importantes
2	2	0.08622940629720688	64440	8	17	rusos		NEG	8	pobres
3	3	0.06705223768949509	39065	8	17	rusos		NEU	7	pequeños
4	4	0.06528220325708389	96606	8	17	rusos		NEU	6	clásicos
5	5	0.015416190959513187	13092	8	17	rusos		POS	5	grandes
6	6	0.013347289524972439	17378	8	17	rusos		NEU	4	principales
7	7	0.010500824078917503	98043	8	17	rusos		NEG	3	##rinos
8	8	0.009910259395837784	98761	8	17	rusos		NEU	2	frecuentes
9	9	0.008236314170062542	37254	8	17	rusos		NEU	1	hermanos
0	0	0.14241288602352142	13092	9	17	rusos		POS	10	grandes
1	1	0.1341731995344162	15828	9	17	rusos		POS	9	importantes
2	2	0.08161947876214981	39065	9	17	rusos		NEU	8	pequeños
3	3	0.05767257139086723	48198	9	17	rusos		NEU	7	altos
4	4	0.041382938623428345	60404	9	17	rusos		NEU	6	famosos
5	5	0.035181283950805664	96606	9	17	rusos		POS	5	clásicos
6	6	0.01879642903804779	64440	9	17	rusos		NEG	4	pobres
7	7	0.015550365671515465	56990	9	17	rusos		NEU	3	allá
8	8	0.013523166067898273	79734	9	17	rusos		POS	2	vivos
9	9	0.012358110398054123	99702	9	17	rusos		POS	1	ricos
0	0	0.10961441695690155	15828	10	17	rusos		POS	10	importantes
1	1	0.07263383269309998	13092	10	17	rusos		POS	9	grandes
2	2	0.06724004447460175	60404	10	17	rusos		NEU	8	famosos
3	3	0.04973730817437172	39065	10	17	rusos		NEU	7	pequeños
4	4	0.042372915893793106	48198	10	17	rusos		NEU	6	altos
5	5	0.028545912355184555	64440	10	17	rusos		NEG	5	pobres
6	6	0.028169546276330948	56990	10	17	rusos		NEU	4	allá
7	7	0.0231523085385561	98043	10	17	rusos		POS	3	##rinos
8	8	0.021575281396508217	96606	10	17	rusos		POS	2	clásicos
9	9	0.01966588757932186	79734	10	17	rusos		POS	1	vivos
0	0	0.24885578453540802	13092	11	17	rusos		POS	10	grandes
1	1	0.08832278847694397	37075	11	17	rusos		NEG	9	pocos
2	2	0.06604040414094925	64440	11	17	rusos		NEG	8	pobres
3	3	0.06337442249059677	48198	11	17	rusos		NEU	7	altos
4	4	0.056183911859989166	39065	11	17	rusos		NEG	6	pequeños
5	5	0.016947094351053238	60404	11	17	rusos		NEU	5	famosos
6	6	0.00978194922208786	24806	11	17	rusos		POS	4	humanos
7	7	0.008870827034115791	40834	11	17	rusos		NEG	3	graves
8	8	0.008226590231060982	41300	11	17	rusos		NEU	2	jóvenes
9	9	0.008189634419977665	29097	11	17	rusos		NEU	1	amigos
0	0	0.0929875448346138	37366	12	17	rusos		NEG	10	segundos
1	1	0.09085073322057724	61867	12	17	rusos		NEG	9	ojos
2	2	0.038587041199207306	30039	12	17	rusos		NEG	8	soldados
3	3	0.03523359075188637	37075	12	17	rusos		NEG	7	pocos
4	4	0.02902780845761299	18304	12	17	rusos		NEG	6	millones
5	5	0.022562725469470024	21879	12	17	rusos		NEG	5	hombres
6	6	0.02125798910856247	32676	12	17	rusos		NEG	4	niños
7	7	0.016537653282284737	17258	12	17	rusos		NEG	3	rusia
8	8	0.009652516804635525	39065	12	17	rusos		NEG	2	pequeños
9	9	0.009614743292331696	37254	12	17	rusos		NEG	1	hermanos
