	index	score	token	sentence	model	dimension	pos_tag	rsv	word
7	7	0.005925172474235296	404	3	13	indios	Z	3	1
8	8	0.005851577967405319	2086	3	13	indios	AQ	2	precios
9	9	0.005528862122446299	20685	3	13	indios	AQ	1	mexico
0	0	0.0268770232796669	49244	4	13	indios	AQ	10	aburridos
1	1	0.024377333000302315	19900	4	13	indios	AQ	9	caros
2	2	0.01775101199746132	4174	4	13	indios	AQ	8	buenos
3	3	0.015607831068336964	9245	4	13	indios	AQ	7	malos
4	4	0.014987891539931297	5562	4	13	indios	AQ	6	necesarios
5	5	0.013724011369049549	10578	4	13	indios	AQ	5	baratos
6	6	0.013509332202374935	18470	4	13	indios	AQ	4	imprescindibles
7	7	0.010091079398989677	9951	4	13	indios	AQ	3	clásicos
8	8	0.009631509892642498	9416	4	13	indios	AQ	2	verdes
9	9	0.009048630483448505	2583	4	13	indios	AQ	1	gratis
0	0	0.02525750920176506	9245	5	13	indios	AQ	10	malos
1	1	0.02429157681763172	19900	5	13	indios	AQ	9	caros
2	2	0.024065973237156868	4174	5	13	indios	AQ	8	buenos
3	3	0.021450472995638847	49244	5	13	indios	AQ	7	aburridos
4	4	0.01631145551800728	10578	5	13	indios	AQ	6	baratos
5	5	0.012650408782064915	7576	5	13	indios	AQ	5	básicos
6	6	0.011848516762256622	2583	5	13	indios	AQ	4	gratis
7	7	0.011371994391083717	9951	5	13	indios	AQ	3	clásicos
8	8	0.009850307367742062	17395	5	13	indios	AQ	2	perfectos
9	9	0.0084881242364645	18470	5	13	indios	AQ	1	imprescindibles
0	0	0.04864286631345749	19900	6	13	indios	AQ	10	caros
1	1	0.034943874925374985	2369	6	13	indios	AQ	9	facil
2	2	0.02416088990867138	21685	6	13	indios	AQ	8	rapido
3	3	0.017666643485426903	11023	6	13	indios	AQ	7	caro
4	4	0.016066940501332283	10578	6	13	indios	AQ	6	baratos
5	5	0.015683649107813835	9442	6	13	indios	NC	5	basura
6	6	0.014617039822041988	17342	6	13	indios	NC	4	pelicula
7	7	0.014567247591912746	4174	6	13	indios	AQ	3	buenos
8	8	0.014070172794163227	2562	6	13	indios	AQ	2	bueno
9	9	0.012072653509676456	5562	6	13	indios	AQ	1	necesarios
0	0	0.060738325119018555	19112	7	13	indios	AQ	10	vendidos
1	1	0.04258174076676369	18	7	13	indios	Fp	9	.
2	2	0.036225851625204086	2804	7	13	indios	AQ	8	importantes
3	3	0.031028253957629204	6390	7	13	indios	AQ	7	altos
4	4	0.02907704934477806	404	7	13	indios	Z	6	1
5	5	0.028639139607548714	6571	7	13	indios	AQ	5	populares
6	6	0.023526977747678757	37113	7	13	indios	AQ	4	visitados
7	7	0.02295481227338314	9000	7	13	indios	AQ	3	recientes
8	8	0.01963803730905056	2228	7	13	indios	RG	2	tarde
9	9	0.016473498195409775	625	7	13	indios	Z	1	3
0	0	0.13492049276828766	21700	8	13	indios	AQ	10	vistos
1	1	0.10214456915855408	6571	8	13	indios	AQ	9	populares
2	2	0.07737339287996292	10889	8	13	indios	AQ	8	habituales
3	3	0.057304032146930695	5860	8	13	indios	AQ	7	comunes
4	4	0.04675564914941788	19112	8	13	indios	AQ	6	vendidos
5	5	0.04439796134829521	37113	8	13	indios	AQ	5	visitados
6	6	0.03514861688017845	7751	8	13	indios	AQ	4	conocidos
7	7	0.033781085163354874	43564	8	13	indios	AQ	3	buscados
8	8	0.02083009108901024	28888	8	13	indios	AQ	2	recomendados
9	9	0.018262097612023354	26888	8	13	indios	AQ	1	complicados
0	0	0.06397011876106262	419	9	13	indios	RG	10	más
1	1	0.04604484885931015	293	9	13	indios	CS	9	que
2	2	0.04283011704683304	22162	9	13	indios	AQ	8	reservados
3	3	0.02836638130247593	1053	9	13	indios	RG	7	menos
4	4	0.027058999985456467	9000	9	13	indios	AQ	6	recientes
5	5	0.025602754205465317	5860	9	13	indios	AQ	5	comunes
6	6	0.02258952520787716	13447	9	13	indios	AQ	4	críticos
7	7	0.02112218365073204	10889	9	13	indios	AQ	3	habituales
8	8	0.01882747747004032	37113	9	13	indios	AQ	2	visitados
9	9	0.01758658140897751	9185	9	13	indios	AQ	1	difíciles
0	0	0.07481584697961807	19900	10	13	indios	AQ	10	caros
1	1	0.06392080336809158	21700	10	13	indios	AQ	9	vistos
2	2	0.03866373747587204	10889	10	13	indios	AQ	8	habituales
3	3	0.038310278207063675	19112	10	13	indios	AQ	7	vendidos
4	4	0.03491205722093582	10578	10	13	indios	AQ	6	baratos
5	5	0.032777268439531326	6571	10	13	indios	AQ	5	populares
6	6	0.03139073774218559	7751	10	13	indios	AQ	4	conocidos
7	7	0.02977973036468029	5860	10	13	indios	AQ	3	comunes
8	8	0.02932603843510151	37113	10	13	indios	AQ	2	visitados
9	9	0.025144627317786217	8323	10	13	indios	AQ	1	bajos
0	0	0.157900869846344	4174	11	13	indios	AQ	10	buenos
1	1	0.0398249477148056	3452	11	13	indios	AQ	9	pequeños
2	2	0.027865391224622726	6390	11	13	indios	AQ	8	altos
3	3	0.02304939739406109	9245	11	13	indios	AQ	7	malos
4	4	0.02140333503484726	19900	11	13	indios	AQ	6	caros
5	5	0.021047506481409073	22049	11	13	indios	AQ	5	amables
6	6	0.01953335851430893	19176	11	13	indios	AQ	4	pesados
7	7	0.01854570209980011	1605	11	13	indios	AQ	3	grandes
8	8	0.017168957740068436	3842	11	13	indios	AQ	2	buenas
9	9	0.01650502160191536	9185	11	13	indios	AQ	1	difíciles
0	0	0.023028746247291565	3657	12	13	indios	PI	10	pocos
1	1	0.022086123004555702	8789	12	13	indios	PI	9	cuantos
2	2	0.013088438659906387	1410	12	13	indios	Z	8	20
3	3	0.01283234916627407	2450	12	13	indios	Z	7	50
4	4	0.011446911841630936	2994	12	13	indios	Z	6	40
5	5	0.01132412999868393	679	12	13	indios	NC	5	años
6	6	0.011120627634227276	18	12	13	indios	Fp	4	.
7	7	0.01095377467572689	4971	12	13	indios	NC	3	videos
8	8	0.01016535796225071	1523	12	13	indios	Fs	2	...
9	9	0.010080952197313309	1662	12	13	indios	NC	1	niños
0	0	0.013944550417363644	4174	0	13	rusos	AQ	10	buenos
1	1	0.011342035606503487	9245	0	13	rusos	AQ	9	malos
2	2	0.010772070847451687	316	0	13	rusos	DA	8	los
3	3	0.010463236831128597	11461	0	13	rusos	AQ	7	viejos
4	4	0.010421519167721272	2583	0	13	rusos	AQ	6	gratis
5	5	0.00977451354265213	726	0	13	rusos	PI	5	todos
6	6	0.008294671773910522	2152	0	13	rusos	AQ	4	nuevos
7	7	0.007924925535917282	32820	0	13	rusos	AQ	3	bienvenidos
8	8	0.0075247520580887794	1352	0	13	rusos	PI	2	muchos
9	9	0.007393538020551205	15495	0	13	rusos	AQ	1	listos
0	0	0.019092513248324394	316	1	13	rusos	DA	10	los
1	1	0.010714372619986534	9416	1	13	rusos	AQ	9	verdes
2	2	0.008482931181788445	2152	1	13	rusos	AQ	8	nuevos
3	3	0.00771954795345664	4174	1	13	rusos	AQ	7	buenos
4	4	0.006215028464794159	11461	1	13	rusos	AQ	6	viejos
5	5	0.005750769283622503	952	1	13	rusos	CC	5	mas
6	6	0.005307315848767757	3870	1	13	rusos	RG	4	asi
7	7	0.00519719859585166	10805	1	13	rusos	AQ	3	blancos
8	8	0.005145243834704161	9245	1	13	rusos	AQ	2	malos
9	9	0.005064433440566063	713	1	13	rusos	PN	1	dos
0	0	0.03911672905087471	21996	2	13	rusos	NC	10	jovenes
1	1	0.03449518233537674	28171	2	13	rusos	NC	9	anos
2	2	0.027901262044906616	8413	2	13	rusos	NC	8	dias
3	3	0.01316166203469038	3657	2	13	rusos	PI	7	pocos
4	4	0.011297636665403843	27105	2	13	rusos	NC	6	ninos
5	5	0.009326298721134663	679	2	13	rusos	NC	5	años
6	6	0.007582494989037514	4301	2	13	rusos	NC	4	numeros
7	7	0.00663234107196331	7382	2	13	rusos	NC	3	adolescentes
8	8	0.006584208458662033	1662	2	13	rusos	NC	2	niños
9	9	0.006171827670186758	1072	2	13	rusos	PI	1	poco
0	0	0.01167479157447815	11461	3	13	rusos	AQ	10	viejos
1	1	0.010438711382448673	316	3	13	rusos	DA	9	los
2	2	0.008581823669373989	4174	3	13	rusos	AQ	8	buenos
3	3	0.0072949910536408424	35084	3	13	rusos	AQ	7	lentos
4	4	0.006494555622339249	2152	3	13	rusos	AQ	6	nuevos
5	5	0.0064117517322301865	713	3	13	rusos	DN	5	dos
6	6	0.006353454198688269	9245	3	13	rusos	AQ	4	malos
7	7	0.006210110150277615	3096	3	13	rusos	NC	3	cine
8	8	0.005474432837218046	1605	3	13	rusos	AQ	2	grandes
9	9	0.0049299150705337524	45462	3	13	rusos	AQ	1	crudos
0	0	0.01777663268148899	4174	4	13	rusos	AQ	10	buenos
1	1	0.0176651943475008	9245	4	13	rusos	AQ	9	malos
2	2	0.014300677925348282	10578	4	13	rusos	AQ	8	baratos
3	3	0.01086781919002533	2583	4	13	rusos	AQ	7	gratis
4	4	0.010786864906549454	5562	4	13	rusos	AQ	6	necesarios
5	5	0.01037800032645464	19900	4	13	rusos	AQ	5	caros
6	6	0.009657119400799274	14225	4	13	rusos	AQ	4	sencillos
7	7	0.008463793434202671	32458	4	13	rusos	AQ	3	tontos
8	8	0.007638958282768726	419	4	13	rusos	RG	2	más
9	9	0.007377240806818008	9416	4	13	rusos	AQ	1	verdes
0	0	0.026353057473897934	10578	5	13	rusos	AQ	10	baratos
1	1	0.017131049185991287	9245	5	13	rusos	AQ	9	malos
2	2	0.017024293541908264	4174	5	13	rusos	AQ	8	buenos
3	3	0.016342399641871452	19900	5	13	rusos	AQ	7	caros
4	4	0.013280298560857773	9416	5	13	rusos	AQ	6	verdes
5	5	0.011033108457922935	2583	5	13	rusos	AQ	5	gratis
6	6	0.010866459459066391	3722	5	13	rusos	AQ	4	locales
7	7	0.008754108101129532	9931	5	13	rusos	AQ	3	ricos
8	8	0.008288388140499592	17395	5	13	rusos	AQ	2	perfectos
9	9	0.008262155577540398	8062	5	13	rusos	AQ	1	extranjeros
0	0	0.01291855052113533	17796	6	13	rusos	NC	10	rusos
1	1	0.010244878940284252	32820	6	13	rusos	AQ	9	bienvenidos
2	2	0.008921126835048199	6114	6	13	rusos	AQ	8	generales
3	3	0.008888274431228638	13447	6	13	rusos	AQ	7	críticos
4	4	0.007814054377377033	4174	6	13	rusos	AQ	6	buenos
5	5	0.007436509244143963	9416	6	13	rusos	AQ	5	verdes
6	6	0.007252274081110954	1386	6	13	rusos	PI	4	algunos
7	7	0.006874105893075466	8387	6	13	rusos	AQ	3	críticas
8	8	0.006678365636616945	316	6	13	rusos	DA	2	los
9	9	0.006390924099832773	726	6	13	rusos	DI	1	todos
0	0	0.052231885492801666	6390	7	13	rusos	AQ	10	altos
1	1	0.0347728356719017	37113	7	13	rusos	AQ	9	visitados
2	2	0.034721408039331436	8323	7	13	rusos	AQ	8	bajos
3	3	0.029708199203014374	6571	7	13	rusos	AQ	7	populares
4	4	0.028180375695228577	19112	7	13	rusos	AQ	6	vendidos
5	5	0.027256682515144348	5860	7	13	rusos	AQ	5	comunes
6	6	0.026556456461548805	9000	7	13	rusos	AQ	4	recientes
7	7	0.021885741502046585	19900	7	13	rusos	AQ	3	caros
8	8	0.01960456185042858	7576	7	13	rusos	AQ	2	básicos
9	9	0.016595197841525078	17050	7	13	rusos	AQ	1	peligrosos
0	0	0.16204006969928741	5860	8	13	rusos	AQ	10	comunes
1	1	0.09313986450433731	10889	8	13	rusos	AQ	9	habituales
2	2	0.07956378161907196	6571	8	13	rusos	AQ	8	populares
3	3	0.05088251456618309	19900	8	13	rusos	AQ	7	caros
4	4	0.04569268971681595	43564	8	13	rusos	AQ	6	buscados
5	5	0.03249039128422737	21700	8	13	rusos	AQ	5	vistos
6	6	0.029277192428708076	19112	8	13	rusos	AQ	4	vendidos
7	7	0.02692202292382717	10578	8	13	rusos	AQ	3	baratos
8	8	0.02356712333858013	26888	8	13	rusos	AQ	2	complicados
9	9	0.023295912891626358	37113	8	13	rusos	AQ	1	visitados
0	0	0.07527104020118713	9000	9	13	rusos	AQ	10	recientes
1	1	0.06933162361383438	5860	9	13	rusos	AQ	9	comunes
2	2	0.05522066727280617	6390	9	13	rusos	AQ	8	altos
3	3	0.04269988089799881	8323	9	13	rusos	AQ	7	bajos
4	4	0.023307764902710915	4404	9	13	rusos	RG	6	arriba
5	5	0.021484674885869026	37113	9	13	rusos	AQ	5	visitados
6	6	0.02090839296579361	10889	9	13	rusos	AQ	4	habituales
7	7	0.020903587341308594	3381	9	13	rusos	RG	3	allá
8	8	0.020585080608725548	13447	9	13	rusos	AQ	2	críticos
9	9	0.01824680157005787	7548	9	13	rusos	AQ	1	numerosos
0	0	0.08900171518325806	6390	10	13	rusos	AQ	10	altos
1	1	0.08255195617675781	8323	10	13	rusos	AQ	9	bajos
2	2	0.07509004324674606	5860	10	13	rusos	AQ	8	comunes
3	3	0.06069875881075859	9000	10	13	rusos	AQ	7	recientes
4	4	0.054971955716609955	10578	10	13	rusos	AQ	6	baratos
5	5	0.05140252783894539	10889	10	13	rusos	AQ	5	habituales
6	6	0.03906148299574852	6571	10	13	rusos	AQ	4	populares
7	7	0.03422168269753456	43564	10	13	rusos	AQ	3	buscados
8	8	0.017386291176080704	37113	10	13	rusos	AQ	2	visitados
9	9	0.015454089269042015	5838	10	13	rusos	AQ	1	próximos
0	0	0.13389557600021362	4174	11	13	rusos	AQ	10	buenos
1	1	0.06150764226913452	3842	11	13	rusos	AQ	9	buenas
2	2	0.051186807453632355	6390	11	13	rusos	AQ	8	altos
3	3	0.0370565690100193	1605	11	13	rusos	AQ	7	grandes
4	4	0.017070041969418526	3452	11	13	rusos	AQ	6	pequeños
5	5	0.015118574723601341	9245	11	13	rusos	AQ	5	malos
6	6	0.012917661108076572	6001	11	13	rusos	AQ	4	fuertes
7	7	0.010802687145769596	2562	11	13	rusos	AQ	3	bueno
8	8	0.010388177819550037	8323	11	13	rusos	AQ	2	bajos
9	9	0.010121537372469902	263	11	13	rusos	SP	1	de
0	0	0.10363958775997162	3979	12	13	rusos	NC	10	comentarios
1	1	0.013779040426015854	1410	12	13	rusos	Z	9	20
2	2	0.013164475560188293	4971	12	13	rusos	NC	8	videos
3	3	0.013027344830334187	791	12	13	rusos	Z	7	5
4	4	0.012402407824993134	625	12	13	rusos	Z	6	3
5	5	0.012100834399461746	413	12	13	rusos	Z	5	2
6	6	0.010841584764420986	679	12	13	rusos	NC	4	años
7	7	0.010469787754118443	20373	12	13	rusos	NC	3	muchachos
8	8	0.01009853184223175	1662	12	13	rusos	NC	2	niños
9	9	0.01004232931882143	1483	12	13	rusos	Z	1	12
