	index	score	token	sentence	model	dimension	pos_tag	rsv	word
4	4	0.017123553901910782	275	3	6	argentinos		6	
5	5	0.01664045825600624	1733	3	6	argentinos	AQ	5	grandes
6	6	0.01572592929005623	1817	3	6	argentinos	AQ	4	diferentes
7	7	0.012135934084653854	10782	3	6	argentinos	AQ	3	ricos
8	8	0.0098147913813591	4035	3	6	argentinos	NC	2	pareja
9	9	0.009722080081701279	34754	3	6	argentinos	AQ	1	raros
0	0	0.04941827431321144	3149	4	6	argentinos	NC	10	hombres
1	1	0.025199783965945244	2063	4	6	argentinos	NC	9	niños
2	2	0.02376103773713112	275	4	6	argentinos		8	
3	3	0.021221399307250977	1821	4	6	argentinos	NC	7	mujeres
4	4	0.01960795186460018	7301	4	6	argentinos	AQ	6	hermanos
5	5	0.01672186888754368	10940	4	6	argentinos	AQ	5	iguales
6	6	0.014568058773875237	4035	4	6	argentinos	NC	4	pareja
7	7	0.014210897497832775	1733	4	6	argentinos	AQ	3	grandes
8	8	0.013388866558670998	1817	4	6	argentinos	AQ	2	diferentes
9	9	0.012224137783050537	34754	4	6	argentinos	AQ	1	raros
0	0	0.03467143699526787	3149	5	6	argentinos	NC	10	hombres
1	1	0.027645433321595192	275	5	6	argentinos		9	
2	2	0.01676025614142418	34754	5	6	argentinos	AQ	8	raros
3	3	0.016732914373278618	1733	5	6	argentinos	AQ	7	grandes
4	4	0.015513598918914795	4035	5	6	argentinos	NC	6	pareja
5	5	0.015417670831084251	2063	5	6	argentinos	NC	5	niños
6	6	0.015273898839950562	1821	5	6	argentinos	NC	4	mujeres
7	7	0.012387784197926521	7301	5	6	argentinos	NC	3	hermanos
8	8	0.011865412816405296	922	5	6	argentinos	Z	2	4
9	9	0.010743251070380211	1817	5	6	argentinos	AQ	1	diferentes
0	0	0.07055486738681793	275	6	6	argentinos		10	
1	1	0.028713999316096306	3149	6	6	argentinos	NC	9	hombres
2	2	0.021375011652708054	4035	6	6	argentinos	NC	8	pareja
3	3	0.020805122330784798	1733	6	6	argentinos	AQ	7	grandes
4	4	0.020563755184412003	1821	6	6	argentinos	NC	6	mujeres
5	5	0.017175696790218353	10940	6	6	argentinos	AQ	5	iguales
6	6	0.014959552325308323	3128	6	6	argentinos	NC	4	amigos
7	7	0.014911352656781673	922	6	6	argentinos	Z	3	4
8	8	0.013826037757098675	3059	6	6	argentinos	AQ	2	mayores
9	9	0.012368171475827694	1938	6	6	argentinos	AQ	1	mejores
0	0	0.11111970990896225	1733	7	6	argentinos	AQ	10	grandes
1	1	0.041793983429670334	10782	7	6	argentinos	AQ	9	ricos
2	2	0.04163152351975441	6959	7	6	argentinos	AQ	8	fuertes
3	3	0.03352481126785278	13920	7	6	argentinos	AQ	7	duros
4	4	0.030132029205560684	275	7	6	argentinos		6	
5	5	0.027290955185890198	40360	7	6	argentinos	AQ	5	buscados
6	6	0.026810310781002045	34754	7	6	argentinos	AQ	4	raros
7	7	0.026367682963609695	7700	7	6	argentinos	AQ	3	altos
8	8	0.01614377833902836	13484	7	6	argentinos	AQ	2	largos
9	9	0.014452707953751087	46608	7	6	argentinos	AQ	1	generosos
0	0	0.12205643951892853	1733	8	6	argentinos	AQ	10	grandes
1	1	0.04882855713367462	6959	8	6	argentinos	AQ	9	fuertes
2	2	0.04254356026649475	13920	8	6	argentinos	AQ	8	duros
3	3	0.040608979761600494	40360	8	6	argentinos	AQ	7	buscados
4	4	0.03507690504193306	10782	8	6	argentinos	AQ	6	ricos
5	5	0.03447530418634415	7700	8	6	argentinos	AQ	5	altos
6	6	0.03323384374380112	34754	8	6	argentinos	AQ	4	raros
7	7	0.025700433179736137	275	8	6	argentinos		3	
8	8	0.02022497169673443	11267	8	6	argentinos	AQ	2	difíciles
9	9	0.014860657043755054	11082	8	6	argentinos	AQ	1	baratos
0	0	0.1154855489730835	1733	9	6	argentinos	AQ	10	grandes
1	1	0.054918158799409866	10782	9	6	argentinos	AQ	9	ricos
2	2	0.032797884196043015	6959	9	6	argentinos	AQ	8	fuertes
3	3	0.03232143819332123	40360	9	6	argentinos	AQ	7	buscados
4	4	0.029848121106624603	7700	9	6	argentinos	AQ	6	altos
5	5	0.029643306508660316	34754	9	6	argentinos	AQ	5	raros
6	6	0.02468528039753437	275	9	6	argentinos		4	
7	7	0.02358507178723812	9859	9	6	argentinos	AQ	3	pobres
8	8	0.021241113543510437	4251	9	6	argentinos	AQ	2	pequeños
9	9	0.020028304308652878	13920	9	6	argentinos	AQ	1	duros
0	0	0.12167453020811081	1733	10	6	argentinos	AQ	10	grandes
1	1	0.052057892084121704	34754	10	6	argentinos	AQ	9	raros
2	2	0.051977623254060745	6959	10	6	argentinos	AQ	8	fuertes
3	3	0.05196414515376091	13920	10	6	argentinos	AQ	7	duros
4	4	0.038037944585084915	10782	10	6	argentinos	AQ	6	ricos
5	5	0.03299276530742645	275	10	6	argentinos		5	
6	6	0.030346745625138283	7700	10	6	argentinos	AQ	4	altos
7	7	0.021491993218660355	40360	10	6	argentinos	AQ	3	buscados
8	8	0.014442863874137402	11267	10	6	argentinos	AQ	2	difíciles
9	9	0.011828416958451271	9859	10	6	argentinos	AQ	1	pobres
0	0	0.09757029265165329	5251	11	6	argentinos	AQ	10	buenos
1	1	0.056718431413173676	6959	11	6	argentinos	AQ	9	fuertes
2	2	0.04567975923418999	34754	11	6	argentinos	AQ	8	raros
3	3	0.0374506451189518	18711	11	6	argentinos	AQ	7	caros
4	4	0.0371139757335186	1733	11	6	argentinos	AQ	6	grandes
5	5	0.03602830320596695	10782	11	6	argentinos	AQ	5	ricos
6	6	0.018721885979175568	4137	11	6	argentinos	PI	4	pocos
7	7	0.017691411077976227	46608	11	6	argentinos	AQ	3	generosos
8	8	0.015994476154446602	13484	11	6	argentinos	AQ	2	largos
9	9	0.01587468571960926	13920	11	6	argentinos	AQ	1	duros
0	0	0.14407047629356384	275	12	6	argentinos		10	
1	1	0.0520319826900959	3128	12	6	argentinos	NC	9	amigos
2	2	0.05174891650676727	41403	12	6	argentinos	NC	8	genios
3	3	0.03139005973935127	7301	12	6	argentinos	NC	7	hermanos
4	4	0.01976863294839859	20782	12	6	argentinos	NC	6	asesinos
5	5	0.016607850790023804	26166	12	6	argentinos	NC	5	monstruos
6	6	0.01586468145251274	9920	12	6	argentinos	PI	4	cuantos
7	7	0.012643072754144669	1472	12	6	argentinos	Z	3	10
8	8	0.011779200285673141	21081	12	6	argentinos	AQ	2	desconocidos
9	9	0.01115057896822691	461	12	6	argentinos	NC	1	d
0	0	0.02826789952814579	3149	0	6	mexicanos	NC	10	hombres
1	1	0.027639120817184448	2192	0	6	mexicanos	NC	9	familia
2	2	0.027286281809210777	1821	0	6	mexicanos	NC	8	mujeres
3	3	0.01851143315434456	7301	0	6	mexicanos	NC	7	hermanos
4	4	0.017263192683458328	34754	0	6	mexicanos	AQ	6	raros
5	5	0.013580023311078548	2063	0	6	mexicanos	NC	5	niños
6	6	0.012593427672982216	275	0	6	mexicanos		4	
7	7	0.012574704363942146	1733	0	6	mexicanos	AQ	3	grandes
8	8	0.011951812542974949	1817	0	6	mexicanos	AQ	2	diferentes
9	9	0.011011892929673195	23586	0	6	mexicanos	AQ	1	raras
0	0	0.03498591482639313	3149	1	6	mexicanos	NC	10	hombres
1	1	0.025852162390947342	7301	1	6	mexicanos	NC	9	hermanos
2	2	0.02048947475850582	2063	1	6	mexicanos	NC	8	niños
3	3	0.017782561480998993	275	1	6	mexicanos		7	
4	4	0.017599809914827347	10782	1	6	mexicanos	AQ	6	ricos
5	5	0.015124714002013206	1821	1	6	mexicanos	NC	5	mujeres
6	6	0.01375168189406395	4035	1	6	mexicanos	NC	4	pareja
7	7	0.012496521696448326	1733	1	6	mexicanos	AQ	3	grandes
8	8	0.01083746924996376	11589	1	6	mexicanos	AQ	2	famosos
9	9	0.010228820145130157	1817	1	6	mexicanos	AQ	1	diferentes
0	0	0.05965423956513405	41403	2	6	mexicanos	NC	10	genios
1	1	0.04320862516760826	275	2	6	mexicanos		9	
2	2	0.03081415221095085	26166	2	6	mexicanos	NC	8	monstruos
3	3	0.023975759744644165	3128	2	6	mexicanos	NC	7	amigos
4	4	0.0223091971129179	21405	2	6	mexicanos	NC	6	ladrones
5	5	0.020978987216949463	5442	2	6	mexicanos	NC	5	artistas
6	6	0.01737349107861519	9920	2	6	mexicanos	PI	4	cuantos
7	7	0.01652095653116703	20782	2	6	mexicanos	NC	3	asesinos
8	8	0.015359917655587196	13458	2	6	mexicanos	NC	2	reyes
9	9	0.012350517325103283	20588	2	6	mexicanos	AQ	1	locos
0	0	0.030779017135500908	3149	3	6	mexicanos	NC	10	hombres
1	1	0.029943551868200302	7301	3	6	mexicanos	NC	9	hermanos
2	2	0.0207962766289711	1821	3	6	mexicanos	NC	8	mujeres
3	3	0.01949579082429409	275	3	6	mexicanos		7	
4	4	0.018863417208194733	10782	3	6	mexicanos	AQ	6	ricos
5	5	0.017426520586013794	2063	3	6	mexicanos	NC	5	niños
6	6	0.01638007164001465	36031	3	6	mexicanos	AQ	4	millonarios
7	7	0.015589718706905842	4035	3	6	mexicanos	NC	3	pareja
8	8	0.013764177449047565	5620	3	6	mexicanos	AQ	2	especiales
9	9	0.013439998030662537	1733	3	6	mexicanos	AQ	1	grandes
0	0	0.04747706279158592	3149	4	6	mexicanos	NC	10	hombres
1	1	0.03150973469018936	2063	4	6	mexicanos	NC	9	niños
2	2	0.028042659163475037	275	4	6	mexicanos		8	
3	3	0.02563365362584591	7301	4	6	mexicanos	AQ	7	hermanos
4	4	0.022583164274692535	1821	4	6	mexicanos	NC	6	mujeres
5	5	0.019219089299440384	2192	4	6	mexicanos	NC	5	familia
6	6	0.018135840073227882	4035	4	6	mexicanos	NC	4	pareja
7	7	0.017055772244930267	5620	4	6	mexicanos	AQ	3	especiales
8	8	0.015895182266831398	10940	4	6	mexicanos	AQ	2	iguales
9	9	0.015475407242774963	10782	4	6	mexicanos	AQ	1	ricos
0	0	0.03697296977043152	3149	5	6	mexicanos	NC	10	hombres
1	1	0.03582586348056793	275	5	6	mexicanos		9	
2	2	0.021918799728155136	5620	5	6	mexicanos	AQ	8	especiales
3	3	0.019510608166456223	2063	5	6	mexicanos	NC	7	niños
4	4	0.01711145229637623	7301	5	6	mexicanos	NC	6	hermanos
5	5	0.01579281874001026	1821	5	6	mexicanos	NC	5	mujeres
6	6	0.015131596475839615	1733	5	6	mexicanos	AQ	4	grandes
7	7	0.01511302124708891	4035	5	6	mexicanos	NC	3	pareja
8	8	0.01371046993881464	2192	5	6	mexicanos	NC	2	familia
9	9	0.01299696508795023	34754	5	6	mexicanos	AQ	1	raros
0	0	0.08603020757436752	275	6	6	mexicanos		10	
1	1	0.03578401356935501	1821	6	6	mexicanos	NC	9	mujeres
2	2	0.02905980870127678	3149	6	6	mexicanos	NC	8	hombres
3	3	0.021441750228405	10940	6	6	mexicanos	AQ	7	iguales
4	4	0.019822964444756508	922	6	6	mexicanos	Z	6	4
5	5	0.01956796832382679	3128	6	6	mexicanos	NC	5	amigos
6	6	0.018824363127350807	716	6	6	mexicanos	Z	4	3
7	7	0.018818620592355728	4035	6	6	mexicanos	NC	3	pareja
8	8	0.017763499170541763	1733	6	6	mexicanos	AQ	2	grandes
9	9	0.012249154038727283	32418	6	6	mexicanos	AQ	1	gemelos
0	0	0.15477901697158813	1733	7	6	mexicanos	AQ	10	grandes
1	1	0.06033826991915703	10782	7	6	mexicanos	AQ	9	ricos
2	2	0.045843612402677536	275	7	6	mexicanos		8	
3	3	0.038552094250917435	34754	7	6	mexicanos	AQ	7	raros
4	4	0.037030383944511414	6959	7	6	mexicanos	AQ	6	fuertes
5	5	0.023889921605587006	7700	7	6	mexicanos	AQ	5	altos
6	6	0.02142949588596821	40360	7	6	mexicanos	AQ	4	buscados
7	7	0.020749829709529877	13920	7	6	mexicanos	AQ	3	duros
8	8	0.015978049486875534	11589	7	6	mexicanos	AQ	2	famosos
9	9	0.013589860871434212	46608	7	6	mexicanos	AQ	1	generosos
0	0	0.1632164567708969	1733	8	6	mexicanos	AQ	10	grandes
1	1	0.0554981455206871	10782	8	6	mexicanos	AQ	9	ricos
2	2	0.04776926338672638	34754	8	6	mexicanos	AQ	8	raros
3	3	0.04008161276578903	6959	8	6	mexicanos	AQ	7	fuertes
4	4	0.03514593839645386	40360	8	6	mexicanos	AQ	6	buscados
5	5	0.03410986065864563	275	8	6	mexicanos		5	
6	6	0.029438097029924393	7700	8	6	mexicanos	AQ	4	altos
7	7	0.01972004771232605	13920	8	6	mexicanos	AQ	3	duros
8	8	0.0159298088401556	11267	8	6	mexicanos	AQ	2	difíciles
9	9	0.015101095661520958	18711	8	6	mexicanos	AQ	1	caros
0	0	0.16151440143585205	1733	9	6	mexicanos	AQ	10	grandes
1	1	0.06598415225744247	10782	9	6	mexicanos	AQ	9	ricos
2	2	0.0509956032037735	275	9	6	mexicanos		8	
3	3	0.03453340008854866	34754	9	6	mexicanos	AQ	7	raros
4	4	0.02668340876698494	40360	9	6	mexicanos	AQ	6	buscados
5	5	0.0260078776627779	4251	9	6	mexicanos	AQ	5	pequeños
6	6	0.02567332237958908	6959	9	6	mexicanos	AQ	4	fuertes
7	7	0.023903071880340576	7700	9	6	mexicanos	AQ	3	altos
8	8	0.02062484622001648	9859	9	6	mexicanos	AQ	2	pobres
9	9	0.014337350614368916	18711	9	6	mexicanos	AQ	1	caros
0	0	0.1691567748785019	1733	10	6	mexicanos	AQ	10	grandes
1	1	0.07140124589204788	34754	10	6	mexicanos	AQ	9	raros
2	2	0.046039823442697525	275	10	6	mexicanos		8	
3	3	0.04448821023106575	6959	10	6	mexicanos	AQ	7	fuertes
4	4	0.040701206773519516	10782	10	6	mexicanos	AQ	6	ricos
5	5	0.02621699683368206	7700	10	6	mexicanos	AQ	5	altos
6	6	0.023481318727135658	13920	10	6	mexicanos	AQ	4	duros
7	7	0.018722008913755417	40360	10	6	mexicanos	AQ	3	buscados
8	8	0.01347045972943306	11589	10	6	mexicanos	AQ	2	famosos
9	9	0.012980681844055653	3838	10	6	mexicanos	AQ	1	grande
0	0	0.059023961424827576	5251	11	6	mexicanos	AQ	10	buenos
1	1	0.054010748863220215	10782	11	6	mexicanos	AQ	9	ricos
2	2	0.05244305729866028	34754	11	6	mexicanos	AQ	8	raros
3	3	0.05094175040721893	6959	11	6	mexicanos	AQ	7	fuertes
4	4	0.041642043739557266	1733	11	6	mexicanos	AQ	6	grandes
5	5	0.03939402848482132	18711	11	6	mexicanos	AQ	5	caros
6	6	0.025978483259677887	46608	11	6	mexicanos	AQ	4	generosos
7	7	0.01848996989428997	44664	11	6	mexicanos	AQ	3	guapos
8	8	0.01656981371343136	4137	11	6	mexicanos	PI	2	pocos
9	9	0.011860424652695656	2634	11	6	mexicanos	AQ	1	jóvenes
0	0	0.14882227778434753	275	12	6	mexicanos		10	
1	1	0.07888710498809814	41403	12	6	mexicanos	NC	9	genios
2	2	0.03621261194348335	3128	12	6	mexicanos	NC	8	amigos
3	3	0.02760801836848259	9920	12	6	mexicanos	PI	7	cuantos
4	4	0.025788631290197372	7301	12	6	mexicanos	NC	6	hermanos
5	5	0.02330724336206913	26166	12	6	mexicanos	NC	5	monstruos
6	6	0.01734890602529049	20782	12	6	mexicanos	NC	4	asesinos
7	7	0.013363867998123169	5442	12	6	mexicanos	NC	3	artistas
8	8	0.012707168236374855	3997	12	6	mexicanos	NC	2	dios
9	9	0.012591361999511719	461	12	6	mexicanos	NC	1	d
0	0	0.03240804374217987	1821	0	6	peruanos	NC	10	mujeres
1	1	0.030622076243162155	3149	0	6	peruanos	NC	9	hombres
2	2	0.023753052577376366	2063	0	6	peruanos	NC	8	niños
3	3	0.020291538909077644	7301	0	6	peruanos	NC	7	hermanos
4	4	0.017860352993011475	1733	0	6	peruanos	AQ	6	grandes
5	5	0.013793411664664745	3217	0	6	peruanos	NC	5	hijos
6	6	0.011313638649880886	7485	0	6	peruanos	NC	4	perros
7	7	0.011140722781419754	3128	0	6	peruanos	NC	3	amigos
8	8	0.0070296162739396095	275	0	6	peruanos		2	
9	9	0.0069167655892670155	4319	0	6	peruanos	AQ	1	animales
0	0	0.04605216160416603	2063	1	6	peruanos	NC	10	niños
1	1	0.03514493629336357	275	1	6	peruanos		9	
2	2	0.03215106204152107	3149	1	6	peruanos	NC	8	hombres
3	3	0.023493165150284767	1821	1	6	peruanos	NC	7	mujeres
4	4	0.023163195699453354	7301	1	6	peruanos	NC	6	hermanos
5	5	0.020407868549227715	10782	1	6	peruanos	AQ	5	ricos
6	6	0.015702085569500923	11589	1	6	peruanos	AQ	4	famosos
7	7	0.012833574786782265	36031	1	6	peruanos	AQ	3	millonarios
8	8	0.009683522395789623	1733	1	6	peruanos	AQ	2	grandes
9	9	0.009337523020803928	10496	1	6	peruanos	AQ	1	adolescentes
0	0	0.14417004585266113	275	2	6	peruanos		10	
1	1	0.0309169739484787	9920	2	6	peruanos	PI	9	cuantos
2	2	0.027977438643574715	453	2	6	peruanos	NC	8	ex
3	3	0.024768678471446037	41403	2	6	peruanos	NC	7	genios
4	4	0.02304629608988762	5442	2	6	peruanos	NC	6	artistas
5	5	0.015941064804792404	1472	2	6	peruanos	Z	5	10
6	6	0.011210720986127853	21405	2	6	peruanos	NC	4	ladrones
7	7	0.010588902048766613	2720	2	6	peruanos	Z	3	50
8	8	0.010493320412933826	3128	2	6	peruanos	NC	2	amigos
9	9	0.009635643102228642	26166	2	6	peruanos	NC	1	monstruos
0	0	0.03714080899953842	2063	3	6	peruanos	NC	10	niños
1	1	0.026583770290017128	7301	3	6	peruanos	NC	9	hermanos
2	2	0.024133898317813873	3149	3	6	peruanos	NC	8	hombres
3	3	0.024114204570651054	275	3	6	peruanos		7	
4	4	0.022785279899835587	1821	3	6	peruanos	NC	6	mujeres
5	5	0.019108971580863	7485	3	6	peruanos	NC	5	perros
6	6	0.016139810904860497	10782	3	6	peruanos	AQ	4	ricos
7	7	0.014023473486304283	36031	3	6	peruanos	AQ	3	millonarios
8	8	0.01221125666052103	9485	3	6	peruanos	NC	2	parejas
9	9	0.010974698700010777	13080	3	6	peruanos	NC	1	bebés
0	0	0.08595354110002518	2063	4	6	peruanos	NC	10	niños
1	1	0.04284277185797691	3149	4	6	peruanos	NC	9	hombres
2	2	0.03266575187444687	1821	4	6	peruanos	NC	8	mujeres
3	3	0.029369991272687912	275	4	6	peruanos		7	
4	4	0.02756604179739952	13080	4	6	peruanos	NC	6	bebés
5	5	0.021878857165575027	7301	4	6	peruanos	NC	5	hermanos
6	6	0.01584114134311676	10782	4	6	peruanos	AQ	4	ricos
7	7	0.015791427344083786	9485	4	6	peruanos	NC	3	parejas
8	8	0.01515220943838358	32418	4	6	peruanos	AQ	2	gemelos
9	9	0.01331030111759901	36031	4	6	peruanos	AQ	1	millonarios
0	0	0.048158302903175354	2063	5	6	peruanos	NC	10	niños
1	1	0.03853483498096466	3149	5	6	peruanos	NC	9	hombres
2	2	0.03779469430446625	275	5	6	peruanos		8	
3	3	0.025354227051138878	1821	5	6	peruanos	NC	7	mujeres
4	4	0.017237789928913116	7485	5	6	peruanos	NC	6	perros
5	5	0.016090326011180878	7301	5	6	peruanos	NC	5	hermanos
6	6	0.014996116049587727	36031	5	6	peruanos	AQ	4	millonarios
7	7	0.012932097539305687	9485	5	6	peruanos	NC	3	parejas
8	8	0.011203843168914318	10782	5	6	peruanos	AQ	2	ricos
9	9	0.010800638236105442	11589	5	6	peruanos	AQ	1	famosos
0	0	0.08022279292345047	275	6	6	peruanos		10	
1	1	0.04001830145716667	1821	6	6	peruanos	NC	9	mujeres
2	2	0.03006083518266678	3149	6	6	peruanos	NC	8	hombres
3	3	0.017709914594888687	2063	6	6	peruanos	NC	7	niños
4	4	0.015875669196248055	1733	6	6	peruanos	AQ	6	grandes
5	5	0.009968146681785583	4035	6	6	peruanos	NC	5	pareja
6	6	0.00986389722675085	3128	6	6	peruanos	NC	4	amigos
7	7	0.009707193821668625	13080	6	6	peruanos	NC	3	bebés
8	8	0.00911287497729063	922	6	6	peruanos	Z	2	4
9	9	0.008666259236633778	716	6	6	peruanos	Z	1	3
0	0	0.2047269642353058	1733	7	6	peruanos	AQ	10	grandes
1	1	0.13154684007167816	275	7	6	peruanos		9	
2	2	0.03394045680761337	6959	7	6	peruanos	AQ	8	fuertes
3	3	0.030242763459682465	10782	7	6	peruanos	AQ	7	ricos
4	4	0.02460586465895176	5619	7	6	peruanos	AQ	6	populares
5	5	0.02429773099720478	11589	7	6	peruanos	AQ	5	famosos
6	6	0.019017675891518593	7700	7	6	peruanos	AQ	4	altos
7	7	0.015496629290282726	2634	7	6	peruanos	AQ	3	jóvenes
8	8	0.015285794623196125	40360	7	6	peruanos	AQ	2	buscados
9	9	0.015125038102269173	34754	7	6	peruanos	AQ	1	raros
0	0	0.21051710844039917	1733	8	6	peruanos	AQ	10	grandes
1	1	0.07572684437036514	275	8	6	peruanos		9	
2	2	0.043026719242334366	10782	8	6	peruanos	AQ	8	ricos
3	3	0.03587167337536812	6959	8	6	peruanos	AQ	7	fuertes
4	4	0.034389182925224304	7700	8	6	peruanos	AQ	6	altos
5	5	0.025386031717061996	40360	8	6	peruanos	AQ	5	buscados
6	6	0.01942320354282856	34754	8	6	peruanos	AQ	4	raros
7	7	0.017181111499667168	11589	8	6	peruanos	AQ	3	famosos
8	8	0.016645072028040886	11267	8	6	peruanos	AQ	2	difíciles
9	9	0.014136786572635174	3838	8	6	peruanos	AQ	1	grande
0	0	0.21313808858394623	1733	9	6	peruanos	AQ	10	grandes
1	1	0.11317174136638641	275	9	6	peruanos		9	
2	2	0.04344772920012474	10782	9	6	peruanos	AQ	8	ricos
3	3	0.035235412418842316	7700	9	6	peruanos	AQ	7	altos
4	4	0.0181003138422966	4251	9	6	peruanos	AQ	6	pequeños
5	5	0.01590706966817379	5619	9	6	peruanos	AQ	5	populares
6	6	0.015842150896787643	6959	9	6	peruanos	AQ	4	fuertes
7	7	0.013528094626963139	11589	9	6	peruanos	AQ	3	famosos
8	8	0.012503331527113914	40360	9	6	peruanos	AQ	2	buscados
9	9	0.011713710613548756	3838	9	6	peruanos	AQ	1	grande
0	0	0.25853246450424194	1733	10	6	peruanos	AQ	10	grandes
1	1	0.08336792141199112	275	10	6	peruanos		9	
2	2	0.03937916457653046	10782	10	6	peruanos	AQ	8	ricos
3	3	0.038656558841466904	7700	10	6	peruanos	AQ	7	altos
4	4	0.03449759632349014	6959	10	6	peruanos	AQ	6	fuertes
5	5	0.023831792175769806	11589	10	6	peruanos	AQ	5	famosos
6	6	0.022290410473942757	34754	10	6	peruanos	AQ	4	raros
7	7	0.014408990740776062	40360	10	6	peruanos	AQ	3	buscados
8	8	0.013489833101630211	13920	10	6	peruanos	AQ	2	duros
9	9	0.013441035524010658	3838	10	6	peruanos	AQ	1	grande
0	0	0.06447325646877289	18711	11	6	peruanos	AQ	10	caros
1	1	0.055277273058891296	5251	11	6	peruanos	AQ	9	buenos
2	2	0.051860786974430084	1733	11	6	peruanos	AQ	8	grandes
3	3	0.04612210765480995	6959	11	6	peruanos	AQ	7	fuertes
4	4	0.03399692848324776	10782	11	6	peruanos	AQ	6	ricos
5	5	0.03284340724349022	34754	11	6	peruanos	AQ	5	raros
6	6	0.022338083013892174	13920	11	6	peruanos	AQ	4	duros
7	7	0.020477399230003357	46608	11	6	peruanos	AQ	3	generosos
8	8	0.017877968028187752	19208	11	6	peruanos	AQ	2	rápidos
9	9	0.01610417850315571	15119	11	6	peruanos	AQ	1	cortos
0	0	0.18410715460777283	275	12	6	peruanos		10	
1	1	0.04896363615989685	41403	12	6	peruanos	NC	9	genios
2	2	0.028062375262379646	3128	12	6	peruanos	NC	8	amigos
3	3	0.01898382417857647	9920	12	6	peruanos	PI	7	cuantos
4	4	0.017218828201293945	7301	12	6	peruanos	NC	6	hermanos
5	5	0.01655103825032711	26166	12	6	peruanos	NC	5	monstruos
6	6	0.012617764994502068	21081	12	6	peruanos	AQ	4	desconocidos
7	7	0.012568524107336998	20782	12	6	peruanos	NC	3	asesinos
8	8	0.011672372929751873	461	12	6	peruanos	NC	2	d
9	9	0.010646726936101913	1472	12	6	peruanos	Z	1	10
0	0	0.02785283699631691	1733	0	6	marroquíes	AQ	10	grandes
1	1	0.016553454101085663	275	0	6	marroquíes		9	
2	2	0.016163334250450134	3149	0	6	marroquíes	NC	8	hombres
3	3	0.014285219833254814	14130	0	6	marroquíes	NC	7	joyas
4	4	0.014053130522370338	1821	0	6	marroquíes	NC	6	mujeres
5	5	0.012273406609892845	23586	0	6	marroquíes	AQ	5	raras
6	6	0.010255323722958565	3217	0	6	marroquíes	NC	4	hijos
7	7	0.008449389599263668	1357	0	6	marroquíes	NC	3	equipo
8	8	0.007916390895843506	1938	0	6	marroquíes	AQ	2	mejores
9	9	0.007401186507195234	2063	0	6	marroquíes	NC	1	niños
0	0	0.026564616709947586	275	1	6	marroquíes		10	
1	1	0.019586872309446335	1733	1	6	marroquíes	AQ	9	grandes
2	2	0.01537685189396143	10782	1	6	marroquíes	AQ	8	ricos
3	3	0.01472500804811716	1938	1	6	marroquíes	AQ	7	mejores
4	4	0.014252204447984695	11589	1	6	marroquíes	AQ	6	famosos
5	5	0.01319484319537878	1821	1	6	marroquíes	NC	5	mujeres
6	6	0.012548903934657574	3149	1	6	marroquíes	NC	4	hombres
7	7	0.009309772402048111	7301	1	6	marroquíes	NC	3	hermanos
8	8	0.008494074456393719	4035	1	6	marroquíes	NC	2	pareja
9	9	0.008346439339220524	14130	1	6	marroquíes	NC	1	joyas
0	0	0.05095379054546356	21405	2	6	marroquíes	NC	10	ladrones
1	1	0.03988226503133774	41403	2	6	marroquíes	NC	9	genios
2	2	0.03340892121195793	20782	2	6	marroquíes	NC	8	asesinos
3	3	0.03093240037560463	275	2	6	marroquíes		7	
4	4	0.02486550249159336	26166	2	6	marroquíes	NC	6	monstruos
5	5	0.02072935737669468	9739	2	6	marroquíes	NC	5	terroristas
6	6	0.0189301036298275	3128	2	6	marroquíes	NC	4	amigos
7	7	0.0164045263081789	5442	2	6	marroquíes	NC	3	artistas
8	8	0.012888837605714798	26706	2	6	marroquíes	NC	2	crack
9	9	0.011472669430077076	20948	2	6	marroquíes	NC	1	delincuentes
0	0	0.033369872719049454	275	3	6	marroquíes		10	
1	1	0.021530790254473686	1821	3	6	marroquíes	NC	9	mujeres
2	2	0.019153570756316185	10782	3	6	marroquíes	AQ	8	ricos
3	3	0.018299102783203125	3149	3	6	marroquíes	NC	7	hombres
4	4	0.017714764922857285	1733	3	6	marroquíes	AQ	6	grandes
5	5	0.01153610274195671	36031	3	6	marroquíes	AQ	5	millonarios
6	6	0.0111428527161479	1938	3	6	marroquíes	AQ	4	mejores
7	7	0.01008458249270916	11589	3	6	marroquíes	AQ	3	famosos
8	8	0.010050153359770775	46608	3	6	marroquíes	AQ	2	generosos
9	9	0.009761624038219452	14130	3	6	marroquíes	NC	1	joyas
0	0	0.04156745970249176	275	4	6	marroquíes		10	
1	1	0.03371015936136246	10782	4	6	marroquíes	AQ	9	ricos
2	2	0.025229258462786674	3149	4	6	marroquíes	NC	8	hombres
3	3	0.02450803853571415	1821	4	6	marroquíes	NC	7	mujeres
4	4	0.021278416737914085	1733	4	6	marroquíes	AQ	6	grandes
5	5	0.013251036405563354	11589	4	6	marroquíes	AQ	5	famosos
6	6	0.012806114740669727	36031	4	6	marroquíes	AQ	4	millonarios
7	7	0.012473580427467823	7301	4	6	marroquíes	NC	3	hermanos
8	8	0.012444540858268738	3217	4	6	marroquíes	NC	2	hijos
9	9	0.012397962622344494	2063	4	6	marroquíes	NC	1	niños
0	0	0.03353433683514595	275	5	6	marroquíes		10	
