	index	score	token	sentence	model	dimension	pos_tag	rsv	word
2	2	0.044825758785009384	18	2	12	argentinos	Fp	8	.
3	3	0.03955791890621185	5839	2	12	argentinos	NC	7	chicos
4	4	0.030821489170193672	2265	2	12	argentinos	Fs	6	....
5	5	0.024839278310537338	1523	2	12	argentinos	Fs	5	...
6	6	0.024557268247008324	32087	2	12	argentinos	NC	4	chavales
7	7	0.02287546545267105	4174	2	12	argentinos	AQ	3	buenos
8	8	0.022708553820848465	2342	2	12	argentinos	NC	2	amigos
9	9	0.019266048446297646	3657	2	12	argentinos	PI	1	pocos
0	0	0.043661728501319885	413	3	12	argentinos	Z	10	2
1	1	0.030956018716096878	14994	3	12	argentinos	AQ	9	hermosos
2	2	0.029061580076813698	753	3	12	argentinos	Z	8	4
3	3	0.02393665909767151	625	3	12	argentinos	Z	7	3
4	4	0.02182350493967533	4174	3	12	argentinos	AQ	6	buenos
5	5	0.015834659337997437	12183	3	12	argentinos	AQ	5	argentinos
6	6	0.015673374757170677	404	3	12	argentinos	Z	4	1
7	7	0.015255660749971867	791	3	12	argentinos	Z	3	5
8	8	0.013802611269056797	726	3	12	argentinos	PI	2	todos
9	9	0.012176335789263248	9003	3	12	argentinos	AQ	1	excelentes
0	0	0.08098280429840088	12183	4	12	argentinos	AQ	10	argentinos
1	1	0.048615291714668274	413	4	12	argentinos	Z	9	2
2	2	0.022767802700400352	753	4	12	argentinos	Z	8	4
3	3	0.022127414122223854	625	4	12	argentinos	Z	7	3
4	4	0.018045561388134956	726	4	12	argentinos	PI	6	todos
5	5	0.015350265428423882	16828	4	12	argentinos	AQ	5	extraños
6	6	0.015182443894445896	3657	4	12	argentinos	PI	4	pocos
7	7	0.015127061866223812	8111	4	12	argentinos	AQ	3	pobres
8	8	0.014068796299397945	9727	4	12	argentinos	AQ	2	únicos
9	9	0.011764026246964931	404	4	12	argentinos	Z	1	1
0	0	0.05954114347696304	23434	5	12	argentinos	AQ	10	curiosos
1	1	0.027474693953990936	12183	5	12	argentinos	AQ	9	argentinos
2	2	0.02639729529619217	4174	5	12	argentinos	AQ	8	buenos
3	3	0.024838294833898544	20481	5	12	argentinos	AQ	7	geniales
4	4	0.024532677605748177	49143	5	12	argentinos	AQ	6	simpáticos
5	5	0.019588986411690712	46304	5	12	argentinos	AQ	5	encantadores
6	6	0.017358655110001564	1233	5	12	argentinos	PI	4	unos
7	7	0.017303351312875748	11162	5	12	argentinos	AQ	3	enormes
8	8	0.015302036888897419	8062	5	12	argentinos	AQ	2	extranjeros
9	9	0.014849880710244179	20444	5	12	argentinos	AQ	1	maravillosos
0	0	0.07155720144510269	12183	6	12	argentinos	NC	10	argentinos
1	1	0.03899192810058594	726	6	12	argentinos	DI	9	todos
2	2	0.02492458187043667	16828	6	12	argentinos	AQ	8	extraños
3	3	0.0248359814286232	18226	6	12	argentinos	AQ	7	desconocidos
4	4	0.022300442680716515	3657	6	12	argentinos	PI	6	pocos
5	5	0.018125081434845924	2979	6	12	argentinos	AQ	5	argentina
6	6	0.017747782170772552	1460	6	12	argentinos	AQ	4	diferentes
7	7	0.015845369547605515	1233	6	12	argentinos	PI	3	unos
8	8	0.014703188091516495	19418	6	12	argentinos	AQ	2	rientes
9	9	0.011642644181847572	353	6	12	argentinos	DI	1	una
0	0	0.14370222389698029	1605	7	12	argentinos	AQ	10	grandes
1	1	0.03843110054731369	6571	7	12	argentinos	AQ	9	populares
2	2	0.033943090587854385	13801	7	12	argentinos	AQ	8	completos
3	3	0.024004383012652397	19112	7	12	argentinos	AQ	7	vendidos
4	4	0.023411160334944725	2792	7	12	argentinos	AQ	6	jóvenes
5	5	0.023072505369782448	33502	7	12	argentinos	VMP	5	valorados
6	6	0.022066324949264526	14208	7	12	argentinos	AQ	4	calientes
7	7	0.02201279066503048	6001	7	12	argentinos	AQ	3	fuertes
8	8	0.02069091796875	14994	7	12	argentinos	AQ	2	hermosos
9	9	0.01905776932835579	2152	7	12	argentinos	AQ	1	nuevos
0	0	0.14010441303253174	10578	8	12	argentinos	AQ	10	baratos
1	1	0.07763258367776871	16828	8	12	argentinos	AQ	9	extraños
2	2	0.06431654095649719	1605	8	12	argentinos	AQ	8	grandes
3	3	0.06114226579666138	19900	8	12	argentinos	AQ	7	caros
4	4	0.030695192515850067	33502	8	12	argentinos	VMP	6	valorados
5	5	0.02931342087686062	12113	8	12	argentinos	AQ	5	cercanos
6	6	0.02064456045627594	14421	8	12	argentinos	AQ	4	rápidos
7	7	0.018926020711660385	13801	8	12	argentinos	AQ	3	completos
8	8	0.01597302034497261	11860	8	12	argentinos	AQ	2	modernos
9	9	0.015482542105019093	23434	8	12	argentinos	AQ	1	curiosos
0	0	0.12882280349731445	10578	9	12	argentinos	AQ	10	baratos
1	1	0.06777603924274445	1605	9	12	argentinos	AQ	9	grandes
2	2	0.05399198457598686	19900	9	12	argentinos	AQ	8	caros
3	3	0.05269300192594528	16828	9	12	argentinos	AQ	7	extraños
4	4	0.025827933102846146	33502	9	12	argentinos	VMP	6	valorados
5	5	0.02508608251810074	13801	9	12	argentinos	AQ	5	completos
6	6	0.023393284529447556	14421	9	12	argentinos	AQ	4	rápidos
7	7	0.018639832735061646	21493	9	12	argentinos	AQ	3	tranquilos
8	8	0.01792677864432335	12113	9	12	argentinos	AQ	2	cercanos
9	9	0.01641610637307167	5839	9	12	argentinos	AQ	1	chicos
0	0	0.09524057060480118	19900	10	12	argentinos	AQ	10	caros
1	1	0.06278463453054428	10578	10	12	argentinos	AQ	9	baratos
2	2	0.04882841184735298	12113	10	12	argentinos	AQ	8	cercanos
3	3	0.045946359634399414	1605	10	12	argentinos	AQ	7	grandes
4	4	0.03631316125392914	33502	10	12	argentinos	VMP	6	valorados
5	5	0.03621719032526016	21493	10	12	argentinos	AQ	5	tranquilos
6	6	0.02907738648355007	10514	10	12	argentinos	AQ	4	viajeros
7	7	0.028774963691830635	23434	10	12	argentinos	AQ	3	curiosos
8	8	0.028650017455220222	16828	10	12	argentinos	AQ	2	extraños
9	9	0.021122397854924202	19097	10	12	argentinos	AQ	1	exigentes
0	0	0.041317686438560486	3657	11	12	argentinos	PI	10	pocos
1	1	0.03822558745741844	16828	11	12	argentinos	AQ	9	extraños
2	2	0.03018142469227314	1605	11	12	argentinos	AQ	8	grandes
3	3	0.025494370609521866	4174	11	12	argentinos	AQ	7	buenos
4	4	0.023815663531422615	5839	11	12	argentinos	AQ	6	chicos
5	5	0.021123507991433144	18	11	12	argentinos	Fp	5	.
6	6	0.013202575966715813	10785	11	12	argentinos	AQ	4	simples
7	7	0.013123540207743645	5630	11	12	argentinos	PI	3	pocas
8	8	0.0129310991615057	1460	11	12	argentinos	AQ	2	diferentes
9	9	0.01165986992418766	6114	11	12	argentinos	AQ	1	generales
0	0	0.06687884032726288	2578	12	12	argentinos	AQ	10	profesionales
1	1	0.04288781061768532	3657	12	12	argentinos	PI	9	pocos
2	2	0.03218695521354675	16828	12	12	argentinos	AQ	8	extraños
3	3	0.03134416788816452	40351	12	12	argentinos	NC	7	genios
4	4	0.028125174343585968	11785	12	12	argentinos	NC	6	dueños
5	5	0.025137297809123993	5839	12	12	argentinos	NC	5	chicos
6	6	0.02472788095474243	1605	12	12	argentinos	AQ	4	grandes
7	7	0.021835748106241226	2342	12	12	argentinos	NC	3	amigos
8	8	0.02178281359374523	8558	12	12	argentinos	NC	2	maestros
9	9	0.021669063717126846	4174	12	12	argentinos	AQ	1	buenos
0	0	0.04101771116256714	726	0	12	mexicanos	PI	10	todos
1	1	0.032938264310359955	14994	0	12	mexicanos	AQ	9	hermosos
2	2	0.024690896272659302	1662	0	12	mexicanos	NC	8	niños
3	3	0.02130393125116825	413	0	12	mexicanos	Z	7	2
4	4	0.0209006667137146	1568	0	12	mexicanos	NC	6	mujeres
5	5	0.017215831205248833	316	0	12	mexicanos	DA	5	los
6	6	0.01593908667564392	625	0	12	mexicanos	Z	4	3
7	7	0.015154512599110603	572	0	12	mexicanos	Fs	3	...
8	8	0.014698023907840252	2323	0	12	mexicanos	NC	2	hombres
9	9	0.014116805046796799	404	0	12	mexicanos	Z	1	1
0	0	0.0884922668337822	14994	1	12	mexicanos	AQ	10	hermosos
1	1	0.029230618849396706	413	1	12	mexicanos	Z	9	2
2	2	0.025079742074012756	13736	1	12	mexicanos	AQ	8	hermosas
3	3	0.02175294980406761	625	1	12	mexicanos	Z	7	3
4	4	0.016581615433096886	753	1	12	mexicanos	Z	6	4
5	5	0.014483154751360416	726	1	12	mexicanos	PI	5	todos
6	6	0.0143046909943223	1605	1	12	mexicanos	AQ	4	grandes
7	7	0.014081211760640144	1662	1	12	mexicanos	NC	3	niños
8	8	0.01395483873784542	9003	1	12	mexicanos	AQ	2	excelentes
9	9	0.013703460805118084	9727	1	12	mexicanos	AQ	1	únicos
0	0	0.07568034529685974	2578	2	12	mexicanos	AQ	10	profesionales
1	1	0.049181368201971054	2342	2	12	mexicanos	NC	9	amigos
2	2	0.04256714880466461	3657	2	12	mexicanos	PI	8	pocos
3	3	0.029162906110286713	4174	2	12	mexicanos	AQ	7	buenos
4	4	0.023741381242871284	10785	2	12	mexicanos	AQ	6	simples
5	5	0.022507427260279655	32087	2	12	mexicanos	NC	5	chavales
6	6	0.018138356506824493	4658	2	12	mexicanos	NC	4	vecinos
7	7	0.016527308151125908	2265	2	12	mexicanos	Fs	3	....
8	8	0.01561055239289999	6628	2	12	mexicanos	NC	2	actores
9	9	0.014636282809078693	16828	2	12	mexicanos	AQ	1	extraños
0	0	0.04148007929325104	413	3	12	mexicanos	Z	10	2
1	1	0.025237906724214554	13736	3	12	mexicanos	AQ	9	hermosas
2	2	0.0231564249843359	2792	3	12	mexicanos	AQ	8	jóvenes
3	3	0.023018963634967804	625	3	12	mexicanos	Z	7	3
4	4	0.02107931859791279	9003	3	12	mexicanos	AQ	6	excelentes
5	5	0.020955029875040054	753	3	12	mexicanos	Z	5	4
6	6	0.017099881544709206	45247	3	12	mexicanos	AQ	4	educados
7	7	0.016918158158659935	14994	3	12	mexicanos	AQ	3	hermosos
8	8	0.015982359647750854	34807	3	12	mexicanos	AQ	2	confortables
9	9	0.014703265391290188	404	3	12	mexicanos	Z	1	1
0	0	0.04700738936662674	8111	4	12	mexicanos	AQ	10	pobres
1	1	0.040925879031419754	14994	4	12	mexicanos	AQ	9	hermosos
2	2	0.02099183201789856	9727	4	12	mexicanos	AQ	8	únicos
3	3	0.02079520747065544	28058	4	12	mexicanos	AQ	7	humildes
4	4	0.019374392926692963	13736	4	12	mexicanos	AQ	6	hermosas
5	5	0.016739755868911743	1605	4	12	mexicanos	AQ	5	grandes
6	6	0.016721436753869057	2792	4	12	mexicanos	AQ	4	jóvenes
7	7	0.016514558345079422	9003	4	12	mexicanos	AQ	3	excelentes
8	8	0.015334916301071644	413	4	12	mexicanos	Z	2	2
9	9	0.013879994861781597	4174	4	12	mexicanos	AQ	1	buenos
0	0	0.02670370228588581	8111	5	12	mexicanos	AQ	10	pobres
1	1	0.025592902675271034	14994	5	12	mexicanos	AQ	9	hermosos
2	2	0.022889230400323868	49143	5	12	mexicanos	AQ	8	simpáticos
3	3	0.021800830960273743	9727	5	12	mexicanos	AQ	7	únicos
4	4	0.0197142381221056	23434	5	12	mexicanos	AQ	6	curiosos
5	5	0.019068429246544838	3657	5	12	mexicanos	PI	5	pocos
6	6	0.016249528154730797	12658	5	12	mexicanos	AQ	4	increíbles
7	7	0.01605304703116417	11162	5	12	mexicanos	AQ	3	enormes
8	8	0.01577647589147091	46304	5	12	mexicanos	AQ	2	encantadores
9	9	0.015675483271479607	4174	5	12	mexicanos	AQ	1	buenos
0	0	0.09138675034046173	14994	6	12	mexicanos	AQ	10	hermosos
1	1	0.07040101289749146	9501	6	12	mexicanos	AQ	9	mexicanos
2	2	0.026940524578094482	20444	6	12	mexicanos	AQ	8	maravillosos
3	3	0.026705823838710785	9003	6	12	mexicanos	AQ	7	excelentes
4	4	0.024059653282165527	1233	6	12	mexicanos	PI	6	unos
5	5	0.01971418596804142	46304	6	12	mexicanos	AQ	5	encantadores
6	6	0.015221701003611088	1460	6	12	mexicanos	AQ	4	diferentes
7	7	0.01366601511836052	14632	6	12	mexicanos	AQ	3	verdaderos
8	8	0.013641834259033203	4174	6	12	mexicanos	AQ	2	buenos
9	9	0.012211422435939312	9727	6	12	mexicanos	AQ	1	únicos
0	0	0.10803230106830597	1605	7	12	mexicanos	AQ	10	grandes
1	1	0.050839800387620926	10578	7	12	mexicanos	AQ	9	baratos
2	2	0.033858854323625565	6571	7	12	mexicanos	AQ	8	populares
3	3	0.03326031565666199	13801	7	12	mexicanos	AQ	7	completos
4	4	0.03214205428957939	12113	7	12	mexicanos	AQ	6	cercanos
5	5	0.031828660517930984	19112	7	12	mexicanos	AQ	5	vendidos
6	6	0.028805823996663094	14208	7	12	mexicanos	AQ	4	calientes
7	7	0.02868402563035488	14994	7	12	mexicanos	AQ	3	hermosos
8	8	0.02503708004951477	33502	7	12	mexicanos	VMP	2	valorados
9	9	0.02344381809234619	16828	7	12	mexicanos	AQ	1	extraños
0	0	0.06252644211053848	12113	8	12	mexicanos	AQ	10	cercanos
1	1	0.05519891902804375	10578	8	12	mexicanos	AQ	9	baratos
2	2	0.03909626603126526	33502	8	12	mexicanos	VMP	8	valorados
3	3	0.02936088666319847	1605	8	12	mexicanos	AQ	7	grandes
4	4	0.025385510176420212	3452	8	12	mexicanos	AQ	6	pequeños
5	5	0.02270660363137722	19900	8	12	mexicanos	AQ	5	caros
6	6	0.02216489426791668	12469	8	12	mexicanos	AQ	4	destacados
7	7	0.02075401321053505	9000	8	12	mexicanos	AQ	3	recientes
8	8	0.019098516553640366	11860	8	12	mexicanos	AQ	2	modernos
9	9	0.018139366060495377	6567	8	12	mexicanos	AQ	1	seguros
0	0	0.13688157498836517	10578	9	12	mexicanos	AQ	10	baratos
1	1	0.048503581434488297	1605	9	12	mexicanos	AQ	9	grandes
2	2	0.03994063660502434	19900	9	12	mexicanos	AQ	8	caros
3	3	0.039313651621341705	33502	9	12	mexicanos	VMP	7	valorados
4	4	0.038123469799757004	12113	9	12	mexicanos	AQ	6	cercanos
5	5	0.02808535285294056	11860	9	12	mexicanos	AQ	5	modernos
6	6	0.025684481486678123	6567	9	12	mexicanos	AQ	4	seguros
7	7	0.023490728810429573	14421	9	12	mexicanos	AQ	3	rápidos
8	8	0.021717004477977753	6571	9	12	mexicanos	AQ	2	populares
9	9	0.01788376085460186	13801	9	12	mexicanos	AQ	1	completos
0	0	0.07966384291648865	12113	10	12	mexicanos	AQ	10	cercanos
1	1	0.034761689603328705	3452	10	12	mexicanos	AQ	9	pequeños
2	2	0.034043531864881516	1605	10	12	mexicanos	AQ	8	grandes
3	3	0.026568634435534477	10578	10	12	mexicanos	AQ	7	baratos
4	4	0.024947213008999825	16699	10	12	mexicanos	AQ	6	atentos
5	5	0.02220800891518593	19900	10	12	mexicanos	AQ	5	caros
6	6	0.020454663783311844	21493	10	12	mexicanos	AQ	4	tranquilos
7	7	0.019109897315502167	5839	10	12	mexicanos	AQ	3	chicos
8	8	0.017126930877566338	33502	10	12	mexicanos	VMP	2	valorados
9	9	0.016045790165662766	11860	10	12	mexicanos	AQ	1	modernos
0	0	0.0369255468249321	9564	11	12	mexicanos	AQ	10	útiles
1	1	0.03330979496240616	4174	11	12	mexicanos	AQ	9	buenos
2	2	0.030093839392066002	18	11	12	mexicanos	Fp	8	.
3	3	0.017869997769594193	11597	11	12	mexicanos	NC	7	gatos
4	4	0.017728835344314575	16828	11	12	mexicanos	AQ	6	extraños
5	5	0.017571520060300827	5839	11	12	mexicanos	AQ	5	chicos
6	6	0.017359700053930283	3994	11	12	mexicanos	AQ	4	animales
7	7	0.01641501672565937	3842	11	12	mexicanos	AQ	3	buenas
8	8	0.014335766434669495	10785	11	12	mexicanos	AQ	2	simples
9	9	0.0140934307128191	3657	11	12	mexicanos	PI	1	pocos
0	0	0.058725420385599136	2578	12	12	mexicanos	AQ	10	profesionales
1	1	0.05225653201341629	8558	12	12	mexicanos	NC	9	maestros
2	2	0.030091453343629837	2342	12	12	mexicanos	NC	8	amigos
3	3	0.030051184818148613	9501	12	12	mexicanos	AQ	7	mexicanos
4	4	0.024862706661224365	16828	12	12	mexicanos	AQ	6	extraños
5	5	0.023511717095971107	1605	12	12	mexicanos	AQ	5	grandes
6	6	0.01785905472934246	40351	12	12	mexicanos	NC	4	genios
7	7	0.01772034727036953	13516	12	12	mexicanos	NC	3	señores
8	8	0.01681077666580677	4174	12	12	mexicanos	AQ	2	buenos
9	9	0.016597265377640724	3657	12	12	mexicanos	PI	1	pocos
0	0	0.036440201103687286	726	0	12	peruanos	PI	10	todos
1	1	0.03517793491482735	413	0	12	peruanos	Z	9	2
2	2	0.029973404482007027	1568	0	12	peruanos	NC	8	mujeres
3	3	0.029260147362947464	14994	0	12	peruanos	AQ	7	hermosos
4	4	0.02417714148759842	316	0	12	peruanos	DA	6	los
5	5	0.023184968158602715	625	0	12	peruanos	Z	5	3
6	6	0.020713714882731438	753	0	12	peruanos	Z	4	4
7	7	0.019902924075722694	1233	0	12	peruanos	PI	3	unos
8	8	0.018453121185302734	2323	0	12	peruanos	NC	2	hombres
9	9	0.016214080154895782	404	0	12	peruanos	Z	1	1
0	0	0.07224878668785095	14994	1	12	peruanos	AQ	10	hermosos
1	1	0.04536624252796173	2792	1	12	peruanos	AQ	9	jóvenes
2	2	0.018203528597950935	4174	1	12	peruanos	AQ	8	buenos
3	3	0.017734967172145844	8111	1	12	peruanos	AQ	7	pobres
4	4	0.0164017416536808	1605	1	12	peruanos	AQ	6	grandes
5	5	0.01546887680888176	5839	1	12	peruanos	AQ	5	chicos
6	6	0.015032507479190826	1662	1	12	peruanos	NC	4	niños
7	7	0.013654633425176144	8062	1	12	peruanos	AQ	3	extranjeros
8	8	0.012121587060391903	28058	1	12	peruanos	AQ	2	humildes
9	9	0.012049253098666668	26986	1	12	peruanos	AQ	1	lindos
0	0	0.11289606988430023	2578	2	12	peruanos	AQ	10	profesionales
1	1	0.0478191152215004	32087	2	12	peruanos	NC	9	chavales
2	2	0.03150863200426102	2342	2	12	peruanos	NC	8	amigos
3	3	0.025964930653572083	1662	2	12	peruanos	NC	7	niños
4	4	0.02529907412827015	10785	2	12	peruanos	AQ	6	simples
5	5	0.0250871405005455	3657	2	12	peruanos	PI	5	pocos
6	6	0.02381024695932865	4174	2	12	peruanos	AQ	4	buenos
7	7	0.01681807078421116	4658	2	12	peruanos	NC	3	vecinos
8	8	0.01612791232764721	5839	2	12	peruanos	NC	2	chicos
9	9	0.014509717002511024	2265	2	12	peruanos	Fs	1	....
0	0	0.027639241889119148	8111	3	12	peruanos	AQ	10	pobres
1	1	0.02569245919585228	2792	3	12	peruanos	AQ	9	jóvenes
2	2	0.02377399429678917	1662	3	12	peruanos	NC	8	niños
3	3	0.021443096920847893	14994	3	12	peruanos	AQ	7	hermosos
4	4	0.019513960927724838	4174	3	12	peruanos	AQ	6	buenos
5	5	0.01844685524702072	8062	3	12	peruanos	AQ	5	extranjeros
6	6	0.017364438623189926	3280	3	12	peruanos	AQ	4	estudiantes
7	7	0.017000572755932808	5839	3	12	peruanos	AQ	3	chicos
8	8	0.015757964923977852	9003	3	12	peruanos	AQ	2	excelentes
9	9	0.01391978282481432	49143	3	12	peruanos	AQ	1	simpáticos
0	0	0.0447595939040184	8111	4	12	peruanos	AQ	10	pobres
1	1	0.03685428202152252	14994	4	12	peruanos	AQ	9	hermosos
2	2	0.030162114650011063	28058	4	12	peruanos	AQ	8	humildes
3	3	0.018225375562906265	726	4	12	peruanos	PI	7	todos
4	4	0.015690891072154045	1233	4	12	peruanos	PI	6	unos
5	5	0.015395798720419407	9727	4	12	peruanos	AQ	5	únicos
6	6	0.01310789305716753	413	4	12	peruanos	Z	4	2
7	7	0.012352999299764633	3657	4	12	peruanos	PI	3	pocos
8	8	0.012265251018106937	2792	4	12	peruanos	AQ	2	jóvenes
9	9	0.011825584806501865	353	4	12	peruanos	DI	1	una
0	0	0.04319345951080322	23434	5	12	peruanos	AQ	10	curiosos
1	1	0.025818252936005592	8111	5	12	peruanos	AQ	9	pobres
2	2	0.02325277589261532	46304	5	12	peruanos	AQ	8	encantadores
3	3	0.023058271035552025	8062	5	12	peruanos	AQ	7	extranjeros
4	4	0.01844242960214615	49143	5	12	peruanos	AQ	6	simpáticos
5	5	0.017348337918519974	14994	5	12	peruanos	AQ	5	hermosos
6	6	0.015477092005312443	9727	5	12	peruanos	AQ	4	únicos
7	7	0.013494391925632954	614	5	12	peruanos	RG	3	muy
8	8	0.011679391376674175	1233	5	12	peruanos	DI	2	unos
9	9	0.01118459738790989	22083	5	12	peruanos	AQ	1	auténticos
0	0	0.03190382197499275	28058	6	12	peruanos	AQ	10	humildes
1	1	0.03156125172972679	8111	6	12	peruanos	AQ	9	pobres
2	2	0.019663549959659576	1962	6	12	peruanos	NC	8	verdad
3	3	0.016688650473952293	18226	6	12	peruanos	AQ	7	desconocidos
4	4	0.016418687999248505	14994	6	12	peruanos	AQ	6	hermosos
5	5	0.015728559345006943	726	6	12	peruanos	DI	5	todos
6	6	0.012557552196085453	1233	6	12	peruanos	PI	4	unos
7	7	0.011131051927804947	3343	6	12	peruanos	AQ	3	humanos
8	8	0.011071573942899704	16828	6	12	peruanos	AQ	2	extraños
9	9	0.010322529822587967	3657	6	12	peruanos	PI	1	pocos
0	0	0.11325527727603912	33502	7	12	peruanos	VMP	10	valorados
1	1	0.08479718863964081	10578	7	12	peruanos	AQ	9	baratos
2	2	0.07193329185247421	1605	7	12	peruanos	AQ	8	grandes
3	3	0.05061178281903267	14421	7	12	peruanos	AQ	7	rápidos
4	4	0.03577980399131775	12113	7	12	peruanos	AQ	6	cercanos
5	5	0.02056894265115261	13801	7	12	peruanos	AQ	5	completos
6	6	0.019950272515416145	6571	7	12	peruanos	AQ	4	populares
7	7	0.01754429005086422	19900	7	12	peruanos	AQ	3	caros
8	8	0.0163145549595356	2152	7	12	peruanos	AQ	2	nuevos
9	9	0.0156624186784029	19097	7	12	peruanos	AQ	1	exigentes
0	0	0.08891305327415466	12113	8	12	peruanos	AQ	10	cercanos
1	1	0.03064429946243763	3452	8	12	peruanos	AQ	9	pequeños
2	2	0.025390097871422768	10578	8	12	peruanos	AQ	8	baratos
3	3	0.022783294320106506	14421	8	12	peruanos	AQ	7	rápidos
4	4	0.02079554833471775	1605	8	12	peruanos	AQ	6	grandes
5	5	0.020177682861685753	8111	8	12	peruanos	AQ	5	pobres
6	6	0.019605807960033417	33502	8	12	peruanos	VMP	4	valorados
7	7	0.01943013072013855	2152	8	12	peruanos	AQ	3	nuevos
8	8	0.017676932737231255	12606	8	12	peruanos	AQ	2	fieles
9	9	0.016549911350011826	8410	8	12	peruanos	AQ	1	antiguos
0	0	0.0639423355460167	12113	9	12	peruanos	AQ	10	cercanos
1	1	0.04358925297856331	14421	9	12	peruanos	AQ	9	rápidos
2	2	0.038920968770980835	10578	9	12	peruanos	AQ	8	baratos
3	3	0.029170148074626923	21493	9	12	peruanos	AQ	7	tranquilos
4	4	0.02775583416223526	1605	9	12	peruanos	AQ	6	grandes
5	5	0.027471372857689857	33502	9	12	peruanos	VMP	5	valorados
6	6	0.02590923197567463	3452	9	12	peruanos	AQ	4	pequeños
7	7	0.02175300195813179	11860	9	12	peruanos	AQ	3	modernos
8	8	0.019428951665759087	5839	9	12	peruanos	AQ	2	chicos
9	9	0.016436148434877396	9564	9	12	peruanos	AQ	1	útiles
0	0	0.13143928349018097	12113	10	12	peruanos	AQ	10	cercanos
1	1	0.037505876272916794	3452	10	12	peruanos	AQ	9	pequeños
2	2	0.03603367134928703	12606	10	12	peruanos	AQ	8	fieles
3	3	0.03553614020347595	16699	10	12	peruanos	AQ	7	atentos
4	4	0.021923307329416275	1605	10	12	peruanos	AQ	6	grandes
5	5	0.01907556876540184	23434	10	12	peruanos	AQ	5	curiosos
6	6	0.019020309671759605	22049	10	12	peruanos	AQ	4	amables
7	7	0.01619815081357956	20405	10	12	peruanos	AQ	3	agradables
8	8	0.015118825249373913	14421	10	12	peruanos	AQ	2	rápidos
9	9	0.014635707251727581	21493	10	12	peruanos	AQ	1	tranquilos
0	0	0.03996860980987549	5839	11	12	peruanos	AQ	10	chicos
1	1	0.022548995912075043	8111	11	12	peruanos	AQ	9	pobres
2	2	0.02092812769114971	10785	11	12	peruanos	AQ	8	simples
3	3	0.018430210649967194	1605	11	12	peruanos	AQ	7	grandes
4	4	0.0154633279889822	3657	11	12	peruanos	PI	6	pocos
5	5	0.013557625003159046	10578	11	12	peruanos	AQ	5	baratos
6	6	0.013222828507423401	4174	11	12	peruanos	AQ	4	buenos
7	7	0.012830287218093872	26691	11	12	peruanos	AQ	3	raros
8	8	0.01238081231713295	26986	11	12	peruanos	AQ	2	lindos
9	9	0.011820266023278236	16828	11	12	peruanos	AQ	1	extraños
0	0	0.06657510250806808	2578	12	12	peruanos	AQ	10	profesionales
1	1	0.03995228186249733	3657	12	12	peruanos	PI	9	pocos
2	2	0.03447769209742546	16828	12	12	peruanos	AQ	8	extraños
3	3	0.02349957264959812	1662	12	12	peruanos	NC	7	niños
4	4	0.020974691957235336	40351	12	12	peruanos	NC	6	genios
5	5	0.020941713824868202	41482	12	12	peruanos	AQ	5	ignorantes
6	6	0.020431488752365112	2342	12	12	peruanos	NC	4	amigos
7	7	0.017125561833381653	32458	12	12	peruanos	AQ	3	tontos
8	8	0.017033029347658157	8558	12	12	peruanos	NC	2	maestros
9	9	0.016855649650096893	18226	12	12	peruanos	AQ	1	desconocidos
0	0	0.05644778162240982	413	0	12	marroquíes	Z	10	2
1	1	0.023536816239356995	404	0	12	marroquíes	Z	9	1
2	2	0.021355172619223595	625	0	12	marroquíes	Z	8	3
3	3	0.019415920600295067	753	0	12	marroquíes	Z	7	4
4	4	0.017278630286455154	791	0	12	marroquíes	Z	6	5
5	5	0.015306645072996616	726	0	12	marroquíes	PI	5	todos
6	6	0.014632751233875751	5351	0	12	marroquíes	AQ	4	españoles
7	7	0.01438579149544239	32820	0	12	marroquíes	AQ	3	bienvenidos
8	8	0.01309038233011961	8062	0	12	marroquíes	AQ	2	extranjeros
9	9	0.012481964193284512	1233	0	12	marroquíes	PI	1	unos
0	0	0.04158090800046921	8062	1	12	marroquíes	AQ	10	extranjeros
1	1	0.030669841915369034	1233	1	12	marroquíes	DI	9	unos
2	2	0.026668868958950043	4174	1	12	marroquíes	AQ	8	buenos
3	3	0.02570025622844696	2792	1	12	marroquíes	AQ	7	jóvenes
4	4	0.020229021087288857	3657	1	12	marroquíes	PI	6	pocos
5	5	0.014112438075244427	23434	1	12	marroquíes	AQ	5	curiosos
6	6	0.012438087724149227	1662	1	12	marroquíes	NC	4	niños
7	7	0.011218180879950523	8111	1	12	marroquíes	AQ	3	pobres
8	8	0.011199730448424816	726	1	12	marroquíes	PI	2	todos
9	9	0.011145561002194881	19114	1	12	marroquíes	AQ	1	ingleses
0	0	0.11790470778942108	2578	2	12	marroquíes	AQ	10	profesionales
1	1	0.05091317370533943	32087	2	12	marroquíes	NC	9	chavales
2	2	0.026427768170833588	10785	2	12	marroquíes	AQ	8	simples
3	3	0.023569541051983833	2342	2	12	marroquíes	NC	7	amigos
4	4	0.023084983229637146	1662	2	12	marroquíes	NC	6	niños
5	5	0.01951400749385357	3657	2	12	marroquíes	PI	5	pocos
6	6	0.019410884007811546	4174	2	12	marroquíes	AQ	4	buenos
7	7	0.01753772608935833	22083	2	12	marroquíes	AQ	3	auténticos
8	8	0.016035154461860657	4658	2	12	marroquíes	NC	2	vecinos
9	9	0.015616373158991337	1523	2	12	marroquíes	Fs	1	...
