	index	score	token	sentence	model	dimension	pos_tag	rsv	word
9	9	0.0113057317212224	1072	2	13	argentinos	PI	1	poco
0	0	0.026765326038002968	4174	3	13	argentinos	AQ	10	buenos
1	1	0.02664966508746147	11461	3	13	argentinos	AQ	9	viejos
2	2	0.025553418323397636	9245	3	13	argentinos	AQ	8	malos
3	3	0.01933909021317959	19900	3	13	argentinos	AQ	7	caros
4	4	0.01713819056749344	32820	3	13	argentinos	AQ	6	bienvenidos
5	5	0.01625130884349346	2583	3	13	argentinos	AQ	5	gratis
6	6	0.015588615089654922	12183	3	13	argentinos	AQ	4	argentinos
7	7	0.015150471590459347	9416	3	13	argentinos	AQ	3	verdes
8	8	0.013031968846917152	2152	3	13	argentinos	AQ	2	nuevos
9	9	0.010824394412338734	49244	3	13	argentinos	AQ	1	aburridos
0	0	0.025259293615818024	316	4	13	argentinos	DA	10	los
1	1	0.01193144079297781	5562	4	13	argentinos	AQ	9	necesarios
2	2	0.009882360696792603	419	4	13	argentinos	RG	8	más
3	3	0.00894139800220728	1352	4	13	argentinos	PI	7	muchos
4	4	0.007589030545204878	726	4	13	argentinos	PI	6	todos
5	5	0.007374782580882311	1181	4	13	argentinos	RG	5	ahora
6	6	0.0068193296901881695	1236	4	13	argentinos	PP	4	ellos
7	7	0.006633744575083256	9961	4	13	argentinos	NC	3	cuentos
8	8	0.006414974108338356	923	4	13	argentinos	PI	2	otros
9	9	0.005838457960635424	1099	4	13	argentinos	DD	1	estos
0	0	0.0375099815428257	32820	5	13	argentinos	AQ	10	bienvenidos
1	1	0.03465336561203003	4174	5	13	argentinos	AQ	9	buenos
2	2	0.031177576631307602	9245	5	13	argentinos	AQ	8	malos
3	3	0.015563172288239002	2152	5	13	argentinos	AQ	7	nuevos
4	4	0.015027971006929874	12183	5	13	argentinos	AQ	6	argentinos
5	5	0.013843677006661892	3722	5	13	argentinos	AQ	5	locales
6	6	0.009777171537280083	316	5	13	argentinos	DA	4	los
7	7	0.009491419419646263	5562	5	13	argentinos	AQ	3	necesarios
8	8	0.009070130065083504	17395	5	13	argentinos	AQ	2	perfectos
9	9	0.007719140965491533	10578	5	13	argentinos	AQ	1	baratos
0	0	0.011972527951002121	316	6	13	argentinos	DA	10	los
1	1	0.007967383600771427	8937	6	13	argentinos	AQ	9	argentina
2	2	0.007881972938776016	293	6	13	argentinos	CS	8	que
3	3	0.0072812605649232864	343	6	13	argentinos	DA	7	las
4	4	0.006469751242548227	952	6	13	argentinos	CC	6	mas
5	5	0.006117162294685841	726	6	13	argentinos	DI	5	todos
6	6	0.006049280520528555	12183	6	13	argentinos	NC	4	argentinos
7	7	0.0059961481019854546	679	6	13	argentinos	NC	3	años
8	8	0.005705974996089935	1662	6	13	argentinos	NC	2	niños
9	9	0.005697310436517	26875	6	13	argentinos	AQ	1	argentinas
0	0	0.07165378332138062	5860	7	13	argentinos	AQ	10	comunes
1	1	0.05867680534720421	3381	7	13	argentinos	RG	9	allá
2	2	0.027475103735923767	7751	7	13	argentinos	AQ	8	conocidos
3	3	0.023380767554044724	6571	7	13	argentinos	AQ	7	populares
4	4	0.021878942847251892	9000	7	13	argentinos	AQ	6	recientes
5	5	0.020248575136065483	6390	7	13	argentinos	AQ	5	altos
6	6	0.018460271880030632	37113	7	13	argentinos	AQ	4	visitados
7	7	0.014937227591872215	8323	7	13	argentinos	AQ	3	bajos
8	8	0.014595828019082546	4404	7	13	argentinos	RG	2	arriba
9	9	0.012629926204681396	87	7	13	argentinos	NC	1	s
0	0	0.29439017176628113	19112	8	13	argentinos	AQ	10	vendidos
1	1	0.15000128746032715	6571	8	13	argentinos	AQ	9	populares
2	2	0.060749512165784836	21700	8	13	argentinos	AQ	8	vistos
3	3	0.042083367705345154	43564	8	13	argentinos	AQ	7	buscados
4	4	0.038122814148664474	22919	8	13	argentinos	AQ	6	solicitados
5	5	0.03297043219208717	10578	8	13	argentinos	AQ	5	baratos
6	6	0.031017135828733444	9000	8	13	argentinos	AQ	4	recientes
7	7	0.022150462493300438	33502	8	13	argentinos	VMP	3	valorados
8	8	0.021713728085160255	37113	8	13	argentinos	AQ	2	visitados
9	9	0.02138294093310833	19900	8	13	argentinos	AQ	1	caros
0	0	0.16378366947174072	5860	9	13	argentinos	AQ	10	comunes
1	1	0.06896993517875671	6390	9	13	argentinos	AQ	9	altos
2	2	0.0337071567773819	6571	9	13	argentinos	AQ	8	populares
3	3	0.03200952336192131	4404	9	13	argentinos	RG	7	arriba
4	4	0.031345587223768234	10889	9	13	argentinos	AQ	6	habituales
5	5	0.024446332827210426	9000	9	13	argentinos	AQ	5	recientes
6	6	0.023125024512410164	37113	9	13	argentinos	AQ	4	visitados
7	7	0.022630279883742332	8323	9	13	argentinos	AQ	3	bajos
8	8	0.021205341443419456	2804	9	13	argentinos	AQ	2	importantes
9	9	0.01925342157483101	7751	9	13	argentinos	AQ	1	conocidos
0	0	0.10075027495622635	5860	10	13	argentinos	AQ	10	comunes
1	1	0.07333772629499435	6571	10	13	argentinos	AQ	9	populares
2	2	0.07045069336891174	10889	10	13	argentinos	AQ	8	habituales
3	3	0.05517375469207764	37113	10	13	argentinos	AQ	7	visitados
4	4	0.0549505278468132	9000	10	13	argentinos	AQ	6	recientes
5	5	0.05437029153108597	6390	10	13	argentinos	AQ	5	altos
6	6	0.025991447269916534	43564	10	13	argentinos	AQ	4	buscados
7	7	0.02102121151983738	8323	10	13	argentinos	AQ	3	bajos
8	8	0.021018827334046364	3381	10	13	argentinos	RG	2	allá
9	9	0.018844785168766975	7751	10	13	argentinos	AQ	1	conocidos
0	0	0.40104103088378906	4174	11	13	argentinos	AQ	10	buenos
1	1	0.06538067013025284	32820	11	13	argentinos	AQ	9	bienvenidos
2	2	0.0450378842651844	3842	11	13	argentinos	AQ	8	buenas
3	3	0.03686065599322319	1605	11	13	argentinos	AQ	7	grandes
4	4	0.02435397356748581	9245	11	13	argentinos	AQ	6	malos
5	5	0.01736207865178585	5839	11	13	argentinos	AQ	5	chicos
6	6	0.012139193713665009	6001	11	13	argentinos	AQ	4	fuertes
7	7	0.010855434462428093	6390	11	13	argentinos	AQ	3	altos
8	8	0.008578130975365639	5351	11	13	argentinos	AQ	2	españoles
9	9	0.007924559526145458	2792	11	13	argentinos	AQ	1	jóvenes
0	0	0.021155575290322304	3979	12	13	argentinos	NC	10	comentarios
1	1	0.017717882990837097	8413	12	13	argentinos	NC	9	dias
2	2	0.014514120295643806	1662	12	13	argentinos	NC	8	niños
3	3	0.014417042024433613	679	12	13	argentinos	NC	7	años
4	4	0.013246562331914902	6436	12	13	argentinos	NC	6	estados
5	5	0.012789856642484665	4971	12	13	argentinos	NC	5	videos
6	6	0.01208531204611063	1410	12	13	argentinos	Z	4	20
7	7	0.011648418381810188	625	12	13	argentinos	Z	3	3
8	8	0.009756333194673061	3657	12	13	argentinos	PI	2	pocos
9	9	0.009627057239413261	791	12	13	argentinos	Z	1	5
0	0	0.060170844197273254	9245	0	13	mexicanos	AQ	10	malos
1	1	0.05990620329976082	4174	0	13	mexicanos	AQ	9	buenos
2	2	0.054658472537994385	2583	0	13	mexicanos	AQ	8	gratis
3	3	0.03849310800433159	32820	0	13	mexicanos	AQ	7	bienvenidos
4	4	0.03383535519242287	9501	0	13	mexicanos	AQ	6	mexicanos
5	5	0.026708850637078285	19900	0	13	mexicanos	AQ	5	caros
6	6	0.02348250336945057	14472	0	13	mexicanos	AQ	4	gratuitos
7	7	0.01904987543821335	2152	0	13	mexicanos	AQ	3	nuevos
8	8	0.015575539320707321	5562	0	13	mexicanos	AQ	2	necesarios
9	9	0.012909325771033764	10578	0	13	mexicanos	AQ	1	baratos
0	0	0.021521419286727905	4174	1	13	mexicanos	AQ	10	buenos
1	1	0.017824841663241386	9245	1	13	mexicanos	AQ	9	malos
2	2	0.01032752264291048	2583	1	13	mexicanos	AQ	8	gratis
3	3	0.009703424759209156	2152	1	13	mexicanos	AQ	7	nuevos
4	4	0.007652468513697386	316	1	13	mexicanos	DA	6	los
5	5	0.0074051315896213055	11461	1	13	mexicanos	AQ	5	viejos
6	6	0.006613151170313358	10578	1	13	mexicanos	AQ	4	baratos
7	7	0.006404257379472256	11860	1	13	mexicanos	AQ	3	modernos
8	8	0.005808253772556782	18470	1	13	mexicanos	AQ	2	imprescindibles
9	9	0.00530522596091032	5562	1	13	mexicanos	AQ	1	necesarios
0	0	0.028390731662511826	8413	2	13	mexicanos	NC	10	dias
1	1	0.02490617148578167	4226	2	13	mexicanos	NC	9	pesos
2	2	0.017965128645300865	679	2	13	mexicanos	NC	8	años
3	3	0.016736097633838654	28171	2	13	mexicanos	NC	7	anos
4	4	0.016296539455652237	3657	2	13	mexicanos	PI	6	pocos
5	5	0.01303210947662592	798	2	13	mexicanos	PN	5	mil
6	6	0.010735348798334599	15475	2	13	mexicanos	NC	4	delincuentes
7	7	0.010410972870886326	1173	2	13	mexicanos	PN	3	tres
8	8	0.010004384443163872	21996	2	13	mexicanos	NC	2	jovenes
9	9	0.009352587163448334	1072	2	13	mexicanos	PI	1	poco
0	0	0.05323655158281326	9501	3	13	mexicanos	AQ	10	mexicanos
1	1	0.016463031992316246	4174	3	13	mexicanos	AQ	9	buenos
2	2	0.01642589457333088	1662	3	13	mexicanos	NC	8	niños
3	3	0.011644372716546059	2583	3	13	mexicanos	AQ	7	gratis
4	4	0.01040421612560749	9245	3	13	mexicanos	AQ	6	malos
5	5	0.01024874858558178	32820	3	13	mexicanos	AQ	5	bienvenidos
6	6	0.007789188995957375	10578	3	13	mexicanos	AQ	4	baratos
7	7	0.007509049493819475	35084	3	13	mexicanos	AQ	3	lentos
8	8	0.0073280343785882	9416	3	13	mexicanos	AQ	2	verdes
9	9	0.0068389493972063065	49244	3	13	mexicanos	AQ	1	aburridos
0	0	0.02587778866291046	4174	4	13	mexicanos	AQ	10	buenos
1	1	0.022611405700445175	9245	4	13	mexicanos	AQ	9	malos
2	2	0.020101431757211685	5562	4	13	mexicanos	AQ	8	necesarios
3	3	0.014377055689692497	18470	4	13	mexicanos	AQ	7	imprescindibles
4	4	0.013688899576663971	9951	4	13	mexicanos	AQ	6	clásicos
5	5	0.009794441051781178	10578	4	13	mexicanos	AQ	5	baratos
6	6	0.009663351811468601	49244	4	13	mexicanos	AQ	4	aburridos
7	7	0.00883311964571476	419	4	13	mexicanos	RG	3	más
8	8	0.008234165608882904	2583	4	13	mexicanos	AQ	2	gratis
9	9	0.008050896227359772	5351	4	13	mexicanos	AQ	1	españoles
0	0	0.04274488613009453	9501	5	13	mexicanos	AQ	10	mexicanos
1	1	0.020730959251523018	9245	5	13	mexicanos	AQ	9	malos
2	2	0.01758536323904991	4174	5	13	mexicanos	AQ	8	buenos
3	3	0.015909263864159584	32820	5	13	mexicanos	AQ	7	bienvenidos
4	4	0.01497346069663763	19900	5	13	mexicanos	AQ	6	caros
5	5	0.012681310065090656	17395	5	13	mexicanos	AQ	5	perfectos
6	6	0.01139333751052618	9416	5	13	mexicanos	AQ	4	verdes
7	7	0.00948894489556551	10578	5	13	mexicanos	AQ	3	baratos
8	8	0.008874883875250816	419	5	13	mexicanos	RG	2	más
9	9	0.008678247220814228	49244	5	13	mexicanos	AQ	1	aburridos
0	0	0.017524847760796547	4174	6	13	mexicanos	AQ	10	buenos
1	1	0.01731572300195694	9501	6	13	mexicanos	AQ	9	mexicanos
2	2	0.010087844915688038	316	6	13	mexicanos	DA	8	los
3	3	0.007901244796812534	9809	6	13	mexicanos	AQ	7	independientes
4	4	0.006692615337669849	3034	6	13	mexicanos	NC	6	libros
5	5	0.006653008051216602	19375	6	13	mexicanos	AQ	5	latinos
6	6	0.006293678190559149	3096	6	13	mexicanos	NC	4	cine
7	7	0.005864622071385384	20685	6	13	mexicanos	AQ	3	mexico
8	8	0.004824230447411537	1662	6	13	mexicanos	NC	2	niños
9	9	0.004770191386342049	17342	6	13	mexicanos	NC	1	pelicula
0	0	0.09735994786024094	18	7	13	mexicanos	Fp	10	.
1	1	0.04875847324728966	6390	7	13	mexicanos	AQ	9	altos
2	2	0.02938111312687397	37113	7	13	mexicanos	AQ	8	visitados
3	3	0.02628988027572632	9000	7	13	mexicanos	AQ	7	recientes
4	4	0.025635486468672752	404	7	13	mexicanos	Z	6	1
5	5	0.024433130398392677	19112	7	13	mexicanos	AQ	5	vendidos
6	6	0.022348176687955856	625	7	13	mexicanos	Z	4	3
7	7	0.020767536014318466	3381	7	13	mexicanos	RG	3	allá
8	8	0.019544025883078575	791	7	13	mexicanos	Z	2	5
9	9	0.019289232790470123	8323	7	13	mexicanos	AQ	1	bajos
0	0	0.6566293239593506	19112	8	13	mexicanos	AQ	10	vendidos
1	1	0.0491797998547554	37113	8	13	mexicanos	AQ	9	visitados
2	2	0.04028184711933136	21700	8	13	mexicanos	AQ	8	vistos
3	3	0.033267486840486526	6571	8	13	mexicanos	AQ	7	populares
4	4	0.017481433227658272	43564	8	13	mexicanos	AQ	6	buscados
5	5	0.011605056002736092	8323	8	13	mexicanos	AQ	5	bajos
6	6	0.011219486594200134	13447	8	13	mexicanos	AQ	4	críticos
7	7	0.008857933804392815	28888	8	13	mexicanos	AQ	3	recomendados
8	8	0.008562574163079262	10578	8	13	mexicanos	AQ	2	baratos
9	9	0.008464116603136063	9000	8	13	mexicanos	AQ	1	recientes
0	0	0.24305647611618042	5860	9	13	mexicanos	AQ	10	comunes
1	1	0.05155017226934433	6390	9	13	mexicanos	AQ	9	altos
2	2	0.03268594667315483	9000	9	13	mexicanos	AQ	8	recientes
3	3	0.026335502043366432	37113	9	13	mexicanos	AQ	7	visitados
4	4	0.02408612333238125	9185	9	13	mexicanos	AQ	6	difíciles
5	5	0.023255610838532448	10889	9	13	mexicanos	AQ	5	habituales
6	6	0.01855393685400486	404	9	13	mexicanos	Z	4	1
7	7	0.017770735546946526	6571	9	13	mexicanos	AQ	3	populares
8	8	0.017662230879068375	8323	9	13	mexicanos	AQ	2	bajos
9	9	0.016996491700410843	19112	9	13	mexicanos	AQ	1	vendidos
0	0	0.09911155700683594	6390	10	13	mexicanos	AQ	10	altos
1	1	0.05064257234334946	9000	10	13	mexicanos	AQ	9	recientes
2	2	0.04923349991440773	8323	10	13	mexicanos	AQ	8	bajos
3	3	0.04689733311533928	37113	10	13	mexicanos	AQ	7	visitados
4	4	0.04676441848278046	6571	10	13	mexicanos	AQ	6	populares
5	5	0.04644782468676567	5860	10	13	mexicanos	AQ	5	comunes
6	6	0.033780716359615326	43564	10	13	mexicanos	AQ	4	buscados
7	7	0.030214693397283554	19112	10	13	mexicanos	AQ	3	vendidos
8	8	0.025886373594403267	13447	10	13	mexicanos	AQ	2	críticos
9	9	0.02084234356880188	19900	10	13	mexicanos	AQ	1	caros
0	0	0.14776988327503204	4174	11	13	mexicanos	AQ	10	buenos
1	1	0.061961881816387177	3842	11	13	mexicanos	AQ	9	buenas
2	2	0.0372169129550457	6390	11	13	mexicanos	AQ	8	altos
3	3	0.03560846671462059	1605	11	13	mexicanos	AQ	7	grandes
4	4	0.013383887708187103	763	11	13	mexicanos	RG	6	bien
5	5	0.010993212461471558	8323	11	13	mexicanos	AQ	5	bajos
6	6	0.010738709010183811	2562	11	13	mexicanos	AQ	4	bueno
7	7	0.0106629254296422	1692	11	13	mexicanos	AQ	3	buena
8	8	0.010598002932965755	9245	11	13	mexicanos	AQ	2	malos
9	9	0.009859017096459866	263	11	13	mexicanos	SP	1	de
0	0	0.020887555554509163	3979	12	13	mexicanos	NC	10	comentarios
1	1	0.02021007426083088	679	12	13	mexicanos	NC	9	años
2	2	0.016081880778074265	4971	12	13	mexicanos	NC	8	videos
3	3	0.014417465776205063	1410	12	13	mexicanos	Z	7	20
4	4	0.013374398462474346	1662	12	13	mexicanos	NC	6	niños
5	5	0.013373211957514286	1152	12	13	mexicanos	NC	5	días
6	6	0.013319117948412895	791	12	13	mexicanos	Z	4	5
7	7	0.01326486375182867	2450	12	13	mexicanos	Z	3	50
8	8	0.012618961744010448	625	12	13	mexicanos	Z	2	3
9	9	0.011664589866995811	1972	12	13	mexicanos	NC	1	minutos
0	0	0.04969270899891853	32820	0	13	peruanos	AQ	10	bienvenidos
1	1	0.025829803198575974	9245	0	13	peruanos	AQ	9	malos
2	2	0.02049003541469574	2583	0	13	peruanos	AQ	8	gratis
3	3	0.01944766193628311	4174	0	13	peruanos	AQ	7	buenos
4	4	0.013750378042459488	2152	0	13	peruanos	AQ	6	nuevos
5	5	0.013062434270977974	11461	0	13	peruanos	AQ	5	viejos
6	6	0.007864163257181644	49244	0	13	peruanos	AQ	4	aburridos
7	7	0.006983160972595215	5562	0	13	peruanos	AQ	3	necesarios
8	8	0.006301646586507559	9416	0	13	peruanos	AQ	2	verdes
9	9	0.006239430513232946	24784	0	13	peruanos	AQ	1	corruptos
0	0	0.024292660877108574	9245	1	13	peruanos	AQ	10	malos
1	1	0.02092004381120205	4174	1	13	peruanos	AQ	9	buenos
2	2	0.013263077475130558	32820	1	13	peruanos	AQ	8	bienvenidos
3	3	0.011151367798447609	11165	1	13	peruanos	AQ	7	famosos
4	4	0.008755985647439957	21996	1	13	peruanos	NC	6	jovenes
5	5	0.00862944032996893	2583	1	13	peruanos	AQ	5	gratis
6	6	0.00853790994733572	17395	1	13	peruanos	AQ	4	perfectos
7	7	0.007918385788798332	2152	1	13	peruanos	AQ	3	nuevos
8	8	0.007850832305848598	11461	1	13	peruanos	AQ	2	viejos
9	9	0.007093433756381273	49244	1	13	peruanos	AQ	1	aburridos
0	0	0.05685396492481232	22037	2	13	peruanos	AQ	10	peruanos
1	1	0.053287405520677567	3657	2	13	peruanos	PI	9	pocos
2	2	0.022446274757385254	8413	2	13	peruanos	NC	8	dias
3	3	0.015210549347102642	24778	2	13	peruanos	NC	7	soles
4	4	0.011786691844463348	1072	2	13	peruanos	PI	6	poco
5	5	0.011278292164206505	679	2	13	peruanos	NC	5	años
6	6	0.010589469224214554	21996	2	13	peruanos	NC	4	jovenes
7	7	0.01043712254613638	12042	2	13	peruanos	NC	3	universitarios
8	8	0.009066191501915455	5839	2	13	peruanos	NC	2	chicos
9	9	0.00905178114771843	2342	2	13	peruanos	NC	1	amigos
0	0	0.01885031908750534	4174	3	13	peruanos	AQ	10	buenos
1	1	0.01406526006758213	2583	3	13	peruanos	AQ	9	gratis
2	2	0.013979807496070862	32820	3	13	peruanos	AQ	8	bienvenidos
3	3	0.010008570738136768	9245	3	13	peruanos	AQ	7	malos
4	4	0.009117592126131058	10578	3	13	peruanos	AQ	6	baratos
5	5	0.008475939743220806	49244	3	13	peruanos	AQ	5	aburridos
6	6	0.007771909236907959	10423	3	13	peruanos	AQ	4	negros
7	7	0.007011859677731991	11165	3	13	peruanos	AQ	3	famosos
8	8	0.006800931412726641	1662	3	13	peruanos	NC	2	niños
9	9	0.006713229231536388	11461	3	13	peruanos	AQ	1	viejos
0	0	0.016457730904221535	32820	4	13	peruanos	AQ	10	bienvenidos
1	1	0.01310685183852911	4174	4	13	peruanos	AQ	9	buenos
2	2	0.01248560007661581	9245	4	13	peruanos	AQ	8	malos
3	3	0.01183542050421238	5351	4	13	peruanos	AQ	7	españoles
4	4	0.009242821484804153	316	4	13	peruanos	DA	6	los
5	5	0.007970948703587055	11165	4	13	peruanos	AQ	5	famosos
6	6	0.007414133753627539	2583	4	13	peruanos	AQ	4	gratis
7	7	0.007032533176243305	7206	4	13	peruanos	AQ	3	libres
8	8	0.007025773171335459	5562	4	13	peruanos	AQ	2	necesarios
9	9	0.006689273752272129	2152	4	13	peruanos	AQ	1	nuevos
0	0	0.023024247959256172	32820	5	13	peruanos	AQ	10	bienvenidos
1	1	0.019234120845794678	4174	5	13	peruanos	AQ	9	buenos
2	2	0.01793746091425419	9245	5	13	peruanos	AQ	8	malos
3	3	0.016741424798965454	10578	5	13	peruanos	AQ	7	baratos
4	4	0.01425463892519474	49244	5	13	peruanos	AQ	6	aburridos
5	5	0.009368814527988434	19900	5	13	peruanos	AQ	5	caros
6	6	0.009235587902367115	2152	5	13	peruanos	AQ	4	nuevos
7	7	0.009203039109706879	11165	5	13	peruanos	AQ	3	famosos
8	8	0.008954649791121483	17395	5	13	peruanos	AQ	2	perfectos
9	9	0.008509715087711811	2583	5	13	peruanos	AQ	1	gratis
0	0	0.010331164114177227	4174	6	13	peruanos	AQ	10	buenos
1	1	0.0072158887051045895	3842	6	13	peruanos	AQ	9	buenas
2	2	0.006789261940866709	679	6	13	peruanos	NC	8	años
3	3	0.006615861319005489	8387	6	13	peruanos	AQ	7	críticas
4	4	0.006207006983458996	1662	6	13	peruanos	NC	6	niños
5	5	0.005897060967981815	4982	6	13	peruanos	AQ	5	comerciales
6	6	0.005293113179504871	2583	6	13	peruanos	AQ	4	gratis
7	7	0.005031711887568235	316	6	13	peruanos	DA	3	los
8	8	0.004980886820703745	293	6	13	peruanos	CS	2	que
9	9	0.004780638962984085	13447	6	13	peruanos	AQ	1	críticos
0	0	0.04982081055641174	5860	7	13	peruanos	AQ	10	comunes
1	1	0.034035779535770416	18	7	13	peruanos	Fp	9	.
2	2	0.028039846569299698	6390	7	13	peruanos	AQ	8	altos
3	3	0.027326278388500214	404	7	13	peruanos	Z	7	1
4	4	0.02720116265118122	9000	7	13	peruanos	AQ	6	recientes
5	5	0.020895710214972496	6571	7	13	peruanos	AQ	5	populares
6	6	0.01826370134949684	263	7	13	peruanos	SP	4	de
7	7	0.01496330089867115	413	7	13	peruanos	Z	3	2
8	8	0.014769690111279488	7751	7	13	peruanos	AQ	2	conocidos
9	9	0.013377833180129528	2804	7	13	peruanos	AQ	1	importantes
0	0	0.6114760041236877	19112	8	13	peruanos	AQ	10	vendidos
1	1	0.05741177126765251	6571	8	13	peruanos	AQ	9	populares
2	2	0.05655980855226517	21700	8	13	peruanos	AQ	8	vistos
3	3	0.02473612129688263	37113	8	13	peruanos	AQ	7	visitados
4	4	0.02166409231722355	43564	8	13	peruanos	AQ	6	buscados
5	5	0.019262434914708138	13447	8	13	peruanos	AQ	5	críticos
6	6	0.01577875390648842	10578	8	13	peruanos	AQ	4	baratos
7	7	0.012870140373706818	19900	8	13	peruanos	AQ	3	caros
8	8	0.00856114737689495	8323	8	13	peruanos	AQ	2	bajos
9	9	0.008051401935517788	28888	8	13	peruanos	AQ	1	recomendados
0	0	0.14697881042957306	5860	9	13	peruanos	AQ	10	comunes
1	1	0.061585523188114166	6571	9	13	peruanos	AQ	9	populares
2	2	0.04761211946606636	6390	9	13	peruanos	AQ	8	altos
3	3	0.046761222183704376	7751	9	13	peruanos	AQ	7	conocidos
4	4	0.03528120368719101	37113	9	13	peruanos	AQ	6	visitados
5	5	0.034025028347969055	9000	9	13	peruanos	AQ	5	recientes
6	6	0.030813250690698624	11165	9	13	peruanos	AQ	4	famosos
7	7	0.026911906898021698	10889	9	13	peruanos	AQ	3	habituales
8	8	0.020081277936697006	13447	9	13	peruanos	AQ	2	críticos
9	9	0.019496120512485504	21700	9	13	peruanos	AQ	1	vistos
0	0	0.09259460121393204	37113	10	13	peruanos	AQ	10	visitados
1	1	0.07825981080532074	6571	10	13	peruanos	AQ	9	populares
2	2	0.07423657178878784	6390	10	13	peruanos	AQ	8	altos
3	3	0.0689370408654213	9000	10	13	peruanos	AQ	7	recientes
4	4	0.051550962030887604	5860	10	13	peruanos	AQ	6	comunes
5	5	0.028048548847436905	21700	10	13	peruanos	AQ	5	vistos
6	6	0.024464285001158714	8323	10	13	peruanos	AQ	4	bajos
7	7	0.0188901349902153	10889	10	13	peruanos	AQ	3	habituales
8	8	0.015228904783725739	43564	10	13	peruanos	AQ	2	buscados
9	9	0.014773078262805939	19112	10	13	peruanos	AQ	1	vendidos
0	0	0.11847022920846939	4174	11	13	peruanos	AQ	10	buenos
1	1	0.04746423289179802	3842	11	13	peruanos	AQ	9	buenas
2	2	0.03333591669797897	1605	11	13	peruanos	AQ	8	grandes
3	3	0.02798822522163391	6390	11	13	peruanos	AQ	7	altos
4	4	0.013182680122554302	15495	11	13	peruanos	AQ	6	listos
5	5	0.0127730593085289	263	11	13	peruanos	SP	5	de
6	6	0.012353100813925266	1692	11	13	peruanos	AQ	4	buena
7	7	0.01217606756836176	11067	11	13	peruanos	AQ	3	fáciles
8	8	0.01028598751872778	9245	11	13	peruanos	AQ	2	malos
9	9	0.009758044965565205	6001	11	13	peruanos	AQ	1	fuertes
0	0	0.06679229438304901	3979	12	13	peruanos	NC	10	comentarios
1	1	0.0217624269425869	4971	12	13	peruanos	NC	9	videos
2	2	0.014164174906909466	1410	12	13	peruanos	Z	8	20
3	3	0.013397715985774994	791	12	13	peruanos	Z	7	5
4	4	0.011938595212996006	679	12	13	peruanos	NC	6	años
5	5	0.011763786897063255	625	12	13	peruanos	Z	5	3
6	6	0.010047008283436298	1662	12	13	peruanos	NC	4	niños
7	7	0.00983284693211317	3657	12	13	peruanos	PI	3	pocos
8	8	0.009312042966485023	413	12	13	peruanos	Z	2	2
9	9	0.008855661377310753	1167	12	13	peruanos	Z	1	10
0	0	0.0382038876414299	4174	0	13	marroquíes	AQ	10	buenos
1	1	0.03813501447439194	9245	0	13	marroquíes	AQ	9	malos
2	2	0.033316176384687424	5562	0	13	marroquíes	AQ	8	necesarios
3	3	0.027712004259228706	19900	0	13	marroquíes	AQ	7	caros
4	4	0.013243782334029675	49244	0	13	marroquíes	AQ	6	aburridos
5	5	0.011678069829940796	10578	0	13	marroquíes	AQ	5	baratos
6	6	0.011199566535651684	2583	0	13	marroquíes	AQ	4	gratis
7	7	0.010838834568858147	2152	0	13	marroquíes	AQ	3	nuevos
8	8	0.01053139939904213	32820	0	13	marroquíes	AQ	2	bienvenidos
9	9	0.010037015192210674	18470	0	13	marroquíes	AQ	1	imprescindibles
0	0	0.020056387409567833	4174	1	13	marroquíes	AQ	10	buenos
1	1	0.015974251553416252	19900	1	13	marroquíes	AQ	9	caros
2	2	0.011887062340974808	9245	1	13	marroquíes	AQ	8	malos
3	3	0.011712105013430119	5562	1	13	marroquíes	AQ	7	necesarios
4	4	0.011347994208335876	10578	1	13	marroquíes	AQ	6	baratos
5	5	0.011226337403059006	2583	1	13	marroquíes	AQ	5	gratis
6	6	0.008481142111122608	2152	1	13	marroquíes	AQ	4	nuevos
7	7	0.008476783521473408	316	1	13	marroquíes	DA	3	los
8	8	0.008454558439552784	49244	1	13	marroquíes	AQ	2	aburridos
9	9	0.008013133890926838	6525	1	13	marroquíes	AQ	1	impuestos
0	0	0.05915726348757744	8413	2	13	marroquíes	NC	10	dias
1	1	0.04109734296798706	21996	2	13	marroquíes	NC	9	jovenes
2	2	0.02568068541586399	679	2	13	marroquíes	NC	8	años
3	3	0.015899596735835075	3034	2	13	marroquíes	NC	7	libros
4	4	0.014679571613669395	1662	2	13	marroquíes	NC	6	niños
5	5	0.013741527684032917	28171	2	13	marroquíes	NC	5	anos
6	6	0.011198354884982109	7027	2	13	marroquíes	NC	4	muertos
7	7	0.010300766676664352	8789	2	13	marroquíes	PI	3	cuantos
8	8	0.009118692018091679	7477	2	13	marroquíes	NC	2	ejemplos
9	9	0.008834649808704853	3657	2	13	marroquíes	PI	1	pocos
0	0	0.0223577618598938	19900	3	13	marroquíes	AQ	10	caros
1	1	0.0216227974742651	4174	3	13	marroquíes	AQ	9	buenos
2	2	0.01759824901819229	9416	3	13	marroquíes	AQ	8	verdes
3	3	0.014820638112723827	18470	3	13	marroquíes	AQ	7	imprescindibles
4	4	0.013334829360246658	10578	3	13	marroquíes	AQ	6	baratos
5	5	0.011757860891520977	9871	3	13	marroquíes	AQ	5	suficientes
6	6	0.009917053394019604	2583	3	13	marroquíes	AQ	4	gratis
7	7	0.008349825628101826	2152	3	13	marroquíes	AQ	3	nuevos
8	8	0.008185592480003834	49244	3	13	marroquíes	AQ	2	aburridos
